,alg,cl,FL,N,Fn,Cn,Mu,OR,CIl,CIu,Fe,Fc,pval,padj,palt,paltadj,overlapGenes
1,louvain,1,TRUE,4843,191,537,24,0.14799366450915344,-0.2895985033843823,0.5855858324026891,1.1332299862528883,0.4030669038627592,0.2858810433867932,0.2858810433867932,0.7858923721102797,0.7858923721102797,"29763, 9228, 23113, 2903, 23513, 26354, 403, 25791, 10769, 58155, 85358, 462, 57502, 2185, 348980, 51678, 9472, 8525, 9758, 9568, 56138, 8120, 54497, 57476"
2,louvain,2,TRUE,4843,191,269,12,0.13666756917130282,-0.4611758300195341,0.7345109683621398,1.1311236108137566,0.80313981288263,0.37165944620850305,0.37165944620850305,0.7380321954066498,0.7380321954066498,"1191, 2107, 3313, 22980, 8452, 4157, 192669, 122402, 54805, 8943, 9529, 9628"
3,louvain,3,TRUE,4843,191,263,9,-0.15521120564440605,-0.8363499830973002,0.5259275718084881,0.867696534150857,0.630152235828189,0.7193545865134912,0.7193545865134912,0.40441360856739433,0.40441360856739433,"1996, 6622, 64219, 7322, 7323, 5119, 29965, 22905, 8883"
4,louvain,4,TRUE,4843,191,502,18,-0.10981315988504312,-0.6042693072946881,0.3846429875246019,0.9091800337915356,0.3459230805860225,0.703922487779615,0.703922487779615,0.3869564878647776,0.3869564878647776,"7531, 5142, 4140, 4192, 4137, 2911, 6137, 5970, 5595, 56924, 1630, 10381, 63826, 64786, 2913, 9912, 6847, 9162"
5,louvain,5,TRUE,4843,191,553,23,0.0627469914301276,-0.382306971904107,0.5078009547643622,1.0545903827764787,0.36424369459368433,0.4258010950195386,0.4258010950195386,0.6611202354499297,0.6611202354499297,"41, 1838, 23368, 5685, 26505, 127703, 22978, 9093, 8379, 4236, 10529, 340371, 23334, 26051, 6687, 22864, 57795, 27132, 23505, 57459, 381, 779, 64506"
6,louvain,6,TRUE,4843,191,734,25,-0.1772703561428428,-0.6052876313773972,0.25074691909171154,0.863624691498923,0.22473067585326198,0.8192485672756216,0.8192485672756216,0.2423663653181789,0.2423663653181789,"2923, 392, 4905, 3163, 6536, 129285, 64101, 1182, 10100, 1500, 55735, 65009, 10827, 493856, 51075, 51308, 27044, 3745, 25921, 23478, 9779, 9344, 9556, 94097, 92521"
7,louvain,7,TRUE,4843,191,723,22,-0.30964015818795704,-0.7610845343367144,0.14180421796080034,0.7715525044716242,0.20382645692127277,0.9308585262775756,0.9308585262775756,0.10374679321614967,0.10374679321614967,"5792, 56144, 22891, 8204, 6733, 4208, 23451, 9640, 57538, 1958, 63967, 399909, 51474, 55215, 152330, 51780, 9858, 9842, 29789, 9651, 64478, 9745"
8,louvain,8,TRUE,4843,191,44,6,1.3706679231570433,0.497192448195223,2.2441433981188634,3.4576392194193235,15.009297520661155,0.007033663289078429,0.007033663289078429,0.9985261529992213,0.9985261529992213,"23293, 2823, 10690, 783, 7223, 9839"
9,louvain,9,TRUE,4843,191,120,3,-0.4804232464103587,-1.6356931993873562,0.6748467065666387,0.6339005235602094,1.0089583333333334,0.859627537424201,0.859627537424201,0.29580916587216965,0.29580916587216965,"257194, 6444, 4978"
10,louvain,10,TRUE,4843,191,260,11,0.07752693119920646,-0.5444692057130915,0.6995230681115046,1.072754732178816,0.7880621301775148,0.450063327275278,0.450063327275278,0.6719608252476141,0.6719608252476141,"23228, 57670, 22866, 23040, 140803, 23046, 8448, 7812, 9892, 9881, 94030"
11,louvain,11,TRUE,4843,191,488,22,0.15645900731554152,-0.29797585637943297,0.6108938710105161,1.1430993047807056,0.44740157215802207,0.2831250852771227,0.2831250852771227,0.7908612050946505,0.7908612050946505,"4750, 5789, 3831, 284403, 1783, 26058, 26523, 10120, 1152, 7840, 23196, 23019, 11311, 80212, 5096, 124044, 1636, 60412, 6494, 11141, 79718, 51441"
12,louvain,12,TRUE,4843,191,215,8,-0.0632282564789491,-0.784764850008037,0.6583083370501387,0.9434798490198467,0.8381611681990265,0.6199315479408001,0.6199315479408001,0.5232397000191716,0.5232397000191716,"3336, 2053, 3329, 55157, 4695, 488, 577, 23438"
13,louvain,13,TRUE,4843,191,93,5,0.332309135224659,-0.5806366609137628,1.2452549313630807,1.3632269323875472,2.7997456353335646,0.3045222615862151,0.3045222615862151,0.8403962391276859,0.8403962391276859,"1813, 775, 1983, 10645, 4900"
14,louvain,14,TRUE,4843,191,42,3,0.6352423632663345,-0.5481015076874293,1.8185862342200982,1.8111443530291695,8.236394557823129,0.229000673586233,0.229000673586233,0.9180253061183139,0.9180253061183139,"25843, 6801, 79684"
