,alg,cl,FL,N,Fn,Cn,Mu,OR,CIl,CIu,Fe,Fc,pval,padj,palt,paltadj,overlapGenes
33,sgG5,33,TRUE,4843,191,52,3,0.4048135715447753,-0.7700063985042527,1.5796335415938034,1.4628473620620217,5.373150887573964,0.3373275556482387,0.3373275556482387,0.8524285824253975,0.8524285824253975,"23334, 26051, 22864"
34,sgG5,34,TRUE,4843,191,47,2,0.08006984066590014,-1.343773084775632,1.5039127661074323,1.0789796145705695,4.3847894975101855,0.5590882643401411,0.5590882643401411,0.7173196078411377,0.7173196078411377,"7531, 4192"
37,sgG5,37,TRUE,4843,191,41,2,0.2244722029284771,-1.2039749493887653,1.6529193552457195,1.2368790703613843,5.762046400951815,0.4853237440235245,0.4853237440235245,0.7815011821069493,0.7815011821069493,"1191, 9640"
38,sgG5,38,TRUE,4843,191,70,3,0.08802309113775957,-1.0777996020342255,1.2538457843097446,1.0866866118175018,2.9651020408163262,0.5261068529737077,0.5261068529737077,0.7022462709207852,0.7022462709207852,"65009, 10827, 9556"
40,sgG5,40,TRUE,4843,191,51,3,0.4256500847720428,-0.7498647446049382,1.6011649141490238,1.491530643671081,5.585928489042676,0.3263800861439907,0.3263800861439907,0.8597300658509067,0.8597300658509067,"392, 56924, 9912"
41,sgG5,41,TRUE,4843,191,40,2,0.25066444450761616,-1.1786896960795339,1.6800185850947664,1.2678010471204189,6.05375,0.47230789396837913,0.47230789396837913,0.7918977827524274,0.7918977827524274,"10690, 63826"
42,sgG5,42,TRUE,4843,191,46,3,0.5367364028651064,-0.6427297519883489,1.7162025577185616,1.6536535397222856,6.866257088846881,0.2718257778299352,0.2718257778299352,0.8938690031911136,0.8938690031911136,"284403, 4137, 5595"
43,sgG5,43,TRUE,4843,191,34,1,-0.305598123196361,-2.300356946651632,1.6891607002589102,0.7457653218355406,4.189446366782007,0.7466139038606731,0.7466139038606731,0.6096297221035591,0.6096297221035591,2185
45,sgG5,45,TRUE,4843,191,57,4,0.618487998253106,-0.4082844431380228,1.6452604396442347,1.7793698906953248,5.9624499846106485,0.1861271368178603,0.1861271368178603,0.9273590653414692,0.9273590653414692,"3336, 403, 56144, 9842"
46,sgG5,46,TRUE,4843,191,28,1,-0.10362928821828968,-2.1048616697937326,1.897603093357153,0.9055721765145849,6.177295918367347,0.6769204232968606,0.6769204232968606,0.696664349937386,0.696664349937386,488
47,sgG5,47,TRUE,4843,191,52,3,0.4048135715447753,-0.7700063985042527,1.5796335415938034,1.4628473620620217,5.373150887573964,0.3373275556482387,0.3373275556482387,0.8524285824253975,0.8524285824253975,"63967, 55215, 152330"
48,sgG5,48,TRUE,4843,191,40,4,1.0089506139971296,-0.03435502785526601,2.0522562558495254,2.5356020942408377,12.1075,0.07104731149034353,0.07104731149034353,0.9805858083345744,0.9805858083345744,"6622, 1983, 3745, 4900"
49,sgG5,49,TRUE,4843,191,56,4,0.637753608161063,-0.38969730016484194,1.665204516486968,1.8111443530291698,6.177295918367347,0.17816319280667947,0.17816319280667947,0.9316487745314047,0.9316487745314047,"23228, 57670, 23040, 23046"
50,sgG5,50,TRUE,4843,191,11,1,0.8932914216798505,-1.1674867133191196,2.954069556678821,2.3050928129462163,40.02479338842975,0.3579411931720896,0.3579411931720896,0.9326588829040499,0.9326588829040499,29763
51,sgG5,51,TRUE,4843,191,44,2,0.14971368320762884,-1.2762687540841526,1.5756961204994104,1.1525464064731081,5.003099173553719,0.5231555756904722,0.5231555756904722,0.7497274100648095,0.7497274100648095,"10769, 51678"
52,sgG5,52,TRUE,4843,191,97,6,0.48584131434458067,-0.3532592327409043,1.3249418614300656,1.5684136665407242,3.088319693910086,0.18280556568221248,0.18280556568221248,0.9129649240361046,0.9129649240361046,"26058, 58155, 9858, 9651, 64478, 57476"
53,sgG5,53,TRUE,4843,191,50,4,0.7616594281568396,-0.2704696342861639,1.7937884905998431,2.0284816753926704,7.7488,0.13311889196731322,0.13311889196731322,0.9543171926685843,0.9543171926685843,"4750, 25843, 6801, 79684"
54,sgG5,54,TRUE,4843,191,7,1,1.4049783719418134,-0.7170283377204589,3.526985081604086,3.6222887060583395,98.83673469387755,0.2456041858471506,0.2456041858471506,0.9714916392760431,0.9714916392760431,23196
55,sgG5,55,TRUE,4843,191,154,6,-0.013087459794858607,-0.8424497205452923,0.8162748009555751,0.9878969198340924,1.225248777196829,0.5721968289895162,0.5721968289895162,0.5942010506136658,0.5942010506136658,"3163, 10100, 493856, 51075, 51308, 94097"
56,sgG5,56,TRUE,4843,191,36,2,0.36275663079858217,-1.0707516658257252,1.7962649274228895,1.4086678301337987,7.473765432098765,0.41836453485165637,0.41836453485165637,0.8321835353832554,0.8321835353832554,"1182, 57538"
59,sgG5,59,TRUE,4843,191,29,1,-0.1402131719834767,-2.1401756074347453,1.8597492634677921,0.8743455497382199,5.758620689655172,0.6897362486655624,0.6897362486655624,0.6819226870267922,0.6819226870267922,5685
60,sgG5,60,TRUE,4843,191,37,1,-0.39325920242866075,-2.3855850528310087,1.599066647973687,0.6852978633083345,3.5376186997808623,0.7756278106964868,0.7756278106964868,0.5678813448078305,0.5678813448078305,27132
61,sgG5,61,TRUE,4843,191,19,2,1.0595782994440424,-0.41281132992657055,2.5319679288146553,2.6690548360429873,26.831024930747922,0.17104683731290093,0.17104683731290093,0.9632684916842735,0.9632684916842735,"3831, 8448"
63,sgG5,63,TRUE,4843,191,20,1,0.24949683408972176,-1.7666474075279675,2.265641075707411,1.2678010471204189,12.1075,0.5535187035131808,0.5535187035131808,0.8146139432771602,0.8146139432771602,23113
66,sgG5,66,TRUE,4843,191,45,2,0.12596624252724875,-1.2992702152172888,1.5512027002717863,1.126934264107039,4.78320987654321,0.5353479468175179,0.5353479468175179,0.7389804035410028,0.7389804035410028,"1996, 1636"
67,sgG5,67,TRUE,4843,191,54,2,-0.066031970603938,-1.4858340622482742,1.353770121040398,0.9391118867558659,3.321673525377229,0.6352831950029316,0.6352831950029316,0.6408124314148522,0.6408124314148522,"7812, 9881"
68,sgG5,68,TRUE,4843,191,37,1,-0.39325920242866075,-2.3855850528310087,1.599066647973687,0.6852978633083345,3.5376186997808623,0.7756278106964868,0.7756278106964868,0.5678813448078305,0.5678813448078305,6847
70,sgG5,70,TRUE,4843,191,89,2,-0.588334160125212,-1.9976331990702327,0.8209648788198086,0.5697982234249074,1.2228254008332282,0.8727933537308397,0.8727933537308397,0.3108560359528931,0.3108560359528931,"2923, 26505"
71,sgG5,71,TRUE,4843,191,88,5,0.3919002724875727,-0.5224841638757605,1.306284708850906,1.440683008091385,3.126936983471074,0.26595446075014884,0.26595446075014884,0.8674166466529655,0.8674166466529655,"85358, 462, 348980, 9472, 56138"
72,sgG5,72,TRUE,4843,191,87,5,0.4042404753448963,-0.510452454889142,1.3189334055789346,1.4572425828970332,3.1992337164750957,0.2583765569204262,0.2583765569204262,0.8725364575642678,0.8725364575642678,"64219, 7322, 7323, 29965, 22905"
73,sgG5,73,TRUE,4843,191,40,1,-0.47395203473231207,-2.4642169136883103,1.5163128442236862,0.6339005235602094,3.026875,0.8013348824676515,0.8013348824676515,0.5276921060316209,0.5276921060316209,1500
75,sgG5,75,TRUE,4843,191,38,1,-0.4208748378677581,-2.412476803730947,1.5707271279954307,0.6672637090107468,3.3538781163434903,0.7845448078161228,0.7845448078161228,0.5543010827300485,0.5543010827300485,381
76,sgG5,76,TRUE,4843,191,50,2,0.014879924434185236,-1.4070883115417783,1.4368481604101488,1.0142408376963352,3.8744,0.5930626693324466,0.5930626693324466,0.684567569855709,0.684567569855709,"1813, 9568"
77,sgG5,77,TRUE,4843,191,64,4,0.4929121200426056,-0.5297347239561141,1.5155589640413254,1.5847513089005236,4.7294921875,0.24471425575222805,0.24471425575222805,0.8933633444559048,0.8933633444559048,"8379, 4236, 10529, 6687"
78,sgG5,78,TRUE,4843,191,90,7,0.7391834252130012,-0.04618489277047555,1.524551743196478,1.9721349621873179,4.1853086419753085,0.06342574657851364,0.06342574657851364,0.9752928811742465,0.9752928811742465,"9228, 2903, 23513, 8525, 9758, 8120, 54497"
80,sgG5,80,TRUE,4843,191,93,2,-0.6341621643048466,-2.042772678951466,0.7744483503417728,0.5452907729550189,1.119898254133426,0.8881396476910242,0.8881396476910242,0.28242589475239993,0.28242589475239993,"1838, 127703"
81,sgG5,81,TRUE,4843,191,31,1,-0.20963866298831554,-2.20731317002037,1.788035844043739,0.8179361594325284,5.039542143600416,0.713870308826337,0.713870308826337,0.6526753210826327,0.6526753210826327,2053
82,sgG5,82,TRUE,4843,191,30,1,-0.17552077815873476,-2.1743001277725584,1.823258571455089,0.8452006980802793,5.381111111111111,0.7020462562486282,0.7020462562486282,0.6672539712433382,0.6672539712433382,25921
85,sgG5,85,TRUE,4843,191,50,1,-0.7043808264538712,-2.689589514100562,1.2808278611928192,0.5071204188481676,1.9372,0.8676512023554901,0.8676512023554901,0.4069373306675535,0.4069373306675535,129285
86,sgG5,86,TRUE,4843,191,35,1,-0.3356676068622069,-2.3295680702588175,1.6582328565344036,0.724457741211668,3.953469387755102,0.7566776893384464,0.7566776893384464,0.5955548023836166,0.5955548023836166,26354
88,sgG5,88,TRUE,4843,191,78,2,-0.4507526417263944,-1.8623165987742105,0.9608113153214218,0.6501543831386764,1.5920447074293227,0.8201825426244903,0.8201825426244903,0.3997326702524775,0.3997326702524775,"27044, 23478"
91,sgG5,91,TRUE,4843,191,41,2,0.2244722029284771,-1.2039749493887653,1.6529193552457195,1.2368790703613843,5.762046400951815,0.4853237440235245,0.4853237440235245,0.7815011821069493,0.7815011821069493,"22891, 54805"
92,sgG5,92,TRUE,4843,191,100,2,-0.7098060665465841,-2.1173462940433563,0.6977341609501883,0.5071204188481676,0.9686,0.9109511304816786,0.9109511304816786,0.23755395274243166,0.23755395274243166,"399909, 9745"
94,sgG5,94,TRUE,4843,191,32,2,0.4887855746724735,-0.9499675016416192,1.9275386509865662,1.5847513089005236,9.458984375,0.36179759447902593,0.36179759447902593,0.8697690545075218,0.8697690545075218,"4140, 51441"
95,sgG5,95,TRUE,4843,191,4,1,2.098771060861989,-0.16908665269598178,4.36662877441996,6.3390052356020945,302.6875,0.14870742358016842,0.14870742358016842,0.9911909477652288,0.9911909477652288,64101
96,sgG5,96,TRUE,4843,191,19,1,0.3037798749356706,-1.715148101147625,2.3227078510189663,1.3345274180214937,13.415512465373961,0.535112071173664,0.535112071173664,0.8289531626870991,0.8289531626870991,29789
97,sgG5,97,TRUE,4843,191,17,1,0.4219944100593749,-1.6035296191124273,2.4475184392311773,1.4915306436710811,16.757785467128027,0.4960039452175764,0.4960039452175764,0.8569889775344789,0.8569889775344789,140803
99,sgG5,99,TRUE,4843,191,42,4,0.9544500232726172,-0.08616068626084106,1.9950607328060754,2.4148591373722263,10.981859410430838,0.08197469388168617,0.08197469388168617,0.9764341966251266,0.9764341966251266,"2911, 23293, 7223, 9162"
101,sgG5,101,TRUE,4843,191,30,2,0.5582110656773124,-0.8837170607470516,2.0001391921016762,1.6904013961605586,10.762222222222222,0.3327460287566618,0.3327460287566618,0.8872847079951478,0.8872847079951478,"5142, 4905"
102,sgG5,102,TRUE,4843,191,99,7,0.6342637169057191,-0.14821774533415166,1.41674517914559,1.7928499656248345,3.4589327619630645,0.09459064295254468,0.09459064295254468,0.9594692225791448,0.9594692225791448,"2107, 4157, 192669, 122402, 8943, 9529, 9628"
103,sgG5,103,TRUE,4843,191,49,2,0.03615051247965166,-1.386416294320161,1.4587173192794645,1.0349396303023828,4.034152436484798,0.5819574597649201,0.5819574597649201,0.6955063821463277,0.6955063821463277,"6137, 6733"
104,sgG5,104,TRUE,4843,191,43,1,-0.5487105544531602,-2.5372072059230852,1.439786097016765,0.5896749056374041,2.6192536506219577,0.8241102561526371,0.8241102561526371,0.489248196389313,0.489248196389313,1630
105,sgG5,105,TRUE,4843,191,30,2,0.5582110656773124,-0.8837170607470516,2.0001391921016762,1.6904013961605586,10.762222222222222,0.3327460287566618,0.3327460287566618,0.8872847079951478,0.8872847079951478,"51474, 57459"
106,sgG5,106,TRUE,4843,191,27,2,0.6721883295391018,-0.7754373759220883,2.119814035000292,1.8782237735117318,13.286694101508916,0.2885396994828815,0.2885396994828815,0.9116645092692124,0.9116645092692124,"23368, 80212"
107,sgG5,107,TRUE,4843,191,40,1,-0.47395203473231207,-2.4642169136883103,1.5163128442236862,0.6339005235602094,3.026875,0.8013348824676515,0.8013348824676515,0.5276921060316209,0.5276921060316209,9892
108,sgG5,108,TRUE,4843,191,23,1,0.10224562156147772,-1.90704949076251,2.1115407338854655,1.1024356931481905,9.155009451795841,0.6045004498167794,0.6045004498167794,0.770754306976933,0.770754306976933,5119
112,sgG5,112,TRUE,4843,191,26,4,1.5044554379872679,0.4290991172504317,2.5798117587241043,3.9009262988320583,28.656804733727814,0.017742356236570802,0.017742356236570802,0.9969720267934845,0.9969720267934845,"26523, 257194, 577, 4978"
115,sgG5,115,TRUE,4843,191,18,1,0.36115406178325327,-1.660880616979855,2.383188740546361,1.4086678301337987,14.94753086419753,0.5159507430757291,0.5159507430757291,0.8430916183710121,0.8430916183710121,3313
116,sgG5,116,TRUE,4843,191,33,5,1.4905021388979087,0.5276913790449608,2.453312898750857,3.84182135491036,22.23599632690542,0.008739642475819301,0.008739642475819301,0.9984191889736949,0.9984191889736949,"8204, 5970, 4208, 1958, 51780"
118,sgG5,118,TRUE,4843,191,78,3,-0.026518747044507854,-1.1897160803848106,1.1366785862957949,0.9752315747080145,2.3880670611439845,0.6002673297475225,0.6002673297475225,0.6297859888574416,0.6297859888574416,"1783, 10120, 5096"
