,alg,cl,FL,N,Fn,Cn,Mu,OR,CIl,CIu,Fe,Fc,pval,padj,palt,paltadj,overlapGenes
16,sgG2,16,TRUE,3026,132,201,7,-0.24925469531789549,-1.0243402884432515,0.5258308978074606,0.7983567013417759,0.5242939531199723,0.7865751721669278,0.7865751721669278,0.3394258972795894,0.3394258972795894,"23513, 57502, 10381, 1500, 25921, 9779, 92521"
18,sgG2,18,TRUE,3026,132,60,4,0.4597672641851122,-0.5699735426767019,1.4895080710469264,1.5282828282828285,3.3622222222222224,0.2648869067900303,0.2648869067900303,0.8814567088360836,0.8814567088360836,"23228, 1152, 9842, 11141"
20,sgG2,20,TRUE,3026,132,103,4,-0.12526836734511695,-1.1404486443338233,0.8899119096435895,0.8902618417181525,1.1409180884154964,0.6664962260516727,0.6664962260516727,0.5298296698556744,0.5298296698556744,"6622, 26523, 257194, 4978"
24,sgG2,24,TRUE,3026,132,39,3,0.6131583043401403,-0.5777944428999249,1.8041110515802055,1.7634032634032635,5.968441814595661,0.24067550229808143,0.24067550229808143,0.9122985813784409,0.9122985813784409,"4905, 2053, 2913"
26,sgG2,26,TRUE,3026,132,97,4,-0.06060362069287399,-1.0770147270158312,0.9558074856300833,0.9453295845048423,1.2864278881921565,0.619049656233154,0.619049656233154,0.582161746478046,0.582161746478046,"1191, 22866, 403, 22891"
27,sgG2,27,TRUE,3026,132,28,1,-0.21001272332211082,-2.2136460753947347,1.793620628750513,0.8187229437229436,3.85969387755102,0.7148069268878102,0.7148069268878102,0.6528504146617727,0.6528504146617727,8452
29,sgG2,29,TRUE,3026,132,75,4,0.21713964841244732,-0.8055432760926406,1.2398225729175352,1.2226262626262627,2.1518222222222225,0.4153551777372545,0.4153551777372545,0.7725500790708901,0.7725500790708901,"392, 56924, 8448, 9912"
31,sgG2,31,TRUE,3026,132,116,4,-0.25330940161143284,-1.2662720746980862,0.7596532714752207,0.7904911180773251,0.8995243757431629,0.755056562201953,0.755056562201953,0.42236835567720554,0.42236835567720554,"1783, 10120, 5096, 23196"
32,sgG2,32,TRUE,3026,132,66,2,-0.38523836261802563,-1.8035941801268611,1.03311745489081,0.6946740128558311,1.3893480257116622,0.7920725167339269,0.7920725167339269,0.4440593191930549,0.4440593191930549,"57670, 11311"
34,sgG2,34,TRUE,3026,132,73,4,0.24642123618355546,-0.7770276979240139,1.2698701702911248,1.2561228725612288,2.2713454681929064,0.3952824095644064,0.3952824095644064,0.7885825587382063,0.7885825587382063,"5792, 5789, 25843, 6801"
35,sgG2,35,TRUE,3026,132,20,1,0.14417165086385875,-1.8743552558727234,2.162698557600441,1.1462121212121212,7.565,0.591358201361829,0.591358201361829,0.7838815719963523,0.7838815719963523,9651
37,sgG2,37,TRUE,3026,132,70,4,0.29193438219031137,-0.7327494600008517,1.3166182243814744,1.30995670995671,2.470204081632653,0.3650117622822058,0.3650117622822058,0.81188224765148,0.81188224765148,"2923, 129285, 2185, 6847"
38,sgG2,38,TRUE,3026,132,14,1,0.5257460544218402,-1.5157647363997935,2.567256845243474,1.6374458874458873,15.43877551020408,0.46516857307959825,0.46516857307959825,0.8778958062848247,0.8778958062848247,5119
39,sgG2,39,TRUE,3026,132,237,7,-0.43289886550990353,-1.2059948820160644,0.34019715099625736,0.6770873289860632,0.3771119300681871,0.9043486685191564,0.9043486685191564,0.17438881218637814,0.17438881218637814,"25791, 3329, 55157, 55735, 63826, 23438, 4695"
40,sgG2,40,TRUE,3026,132,96,3,-0.3560678335867098,-1.519249769206083,0.8071141020326633,0.7163825757575757,0.9850260416666666,0.7992120917782899,0.7992120917782899,0.3892477211982352,0.3892477211982352,"41, 56144, 3336"
41,sgG2,41,TRUE,3026,132,27,5,1.636972302785308,0.64979217475768,2.624152430812936,4.245230078563412,20.754458161865568,0.005444613523332525,0.005444613523332525,0.9991463277498345,0.9991463277498345,"23113, 775, 783, 7223, 9162"
42,sgG2,42,TRUE,3026,132,116,3,-0.5580220801719382,-1.7180613088526675,0.6020171485087911,0.5928683385579938,0.6746432818073722,0.8905017488768021,0.8905017488768021,0.24494343779804698,0.24494343779804698,"7531, 4137, 5595"
43,sgG2,43,TRUE,3026,132,117,3,-0.5671923574033753,-1.7271032567453057,0.5927185419385552,0.5878010878010878,0.66316020162174,0.8939080887587225,0.8939080887587225,0.2389391666361723,0.2389391666361723,"7322, 22905, 64219"
44,sgG2,44,TRUE,3026,132,184,11,0.3575678714870968,-0.27851603665581803,0.9936517796300116,1.3704710144927534,0.9831639886578449,0.17585265047062035,0.17585265047062035,0.8978480027437896,0.8978480027437896,"3163, 2823, 10100, 493856, 51075, 51308, 577, 3745, 9892, 94097, 9556"
47,sgG2,47,TRUE,3026,132,56,2,-0.21181198530465972,-1.6340792548527738,1.2104552842434542,0.8187229437229436,1.92984693877551,0.7103981021165238,0.7103981021165238,0.5550202366533036,0.5550202366533036,"5142, 488"
49,sgG2,49,TRUE,3026,132,42,1,-0.6326430386919593,-2.6241171821993126,1.3588311048153938,0.5458152958152959,1.7154195011337867,0.8483809526945139,0.8483809526945139,0.4462478584732449,0.4462478584732449,26058
50,sgG2,50,TRUE,3026,132,34,1,-0.4127783916175215,-2.409946401411132,1.5843896181760893,0.6742424242424243,2.6176470588235294,0.7823763379075135,0.7823763379075135,0.5590060442913962,0.5590060442913962,1996
