alg,cl,Cn,Mu,FL,padj,pval,overlapGenes
sgG1,19,469,30,True,0.0323448274097987,0.0161724137048994,"7531, 29763, 9228, 2903, 23513, 2911, 6622, 4137, 85358, 5595, 775, 56924, 1983, 10645, 2185, 348980, 192669, 2107, 124044, 3745, 4900, 8525, 9568, 56138, 8120, 9758, 9628, 9529, 8943, 54497"
sgG2,41,27,5,True,0.010889227046665,0.0054446135233325,"23113, 775, 783, 7223, 9162"
sgG2,17,92,92,False,0.0309722357778323,0.0154861178889162,"3146, 1994, 142, 394, 10919, 2697, 3066, 2915, 5582, 23090, 121504, 5037, 2596, 5580, 2931, 51056, 5581, 26230, 5901, 4082, 5591, 11335, 8349, 1786, 5578, 3014, 2768, 57448, 10075, 4204, 8650, 7414, 64854, 7311, 5524, 8359, 6301, 57599, 3009, 10788, 22884, 3024, 3005, 3006, 3008, 3007, 11076, 6904, 8342, 166785, 23047, 79784, 492, 64324, 1767, 6840, 1828, 129684, 57496, 22865, 10527, 51673, 50809, 85235, 5579, 55140, 23269, 116443, 752, 84726, 9209, 670, 8036, 54749, 91833, 6206, 9031, 79747, 84643, 387597, 84364, 3632, 5980, 84896, 3908, 5289, 8632, 53349, 7368, 718, 5902, 92675"
sgG2,12,180,14,True,0.0462260847859473,0.0231130423929737,"29763, 9228, 2903, 2911, 85358, 348980, 124044, 8525, 9568, 60412, 56138, 8120, 9758, 54497"
sgG5,74,74,9,True,0.0086246935568416,0.0043123467784208,"9228, 2903, 23513, 85358, 8525, 60412, 8120, 9758, 54497"
sgG5,70,20,4,True,0.0194460856072282,0.0097230428036141,"23113, 783, 7223, 9162"
spectral,64,52,6,True,0.0481226220326216,0.0240613110163108,"2923, 2053, 129285, 381, 3336, 9842"
spectral,7,84,8,True,0.056644552785759,0.0283222763928795,"57670, 392, 5792, 5789, 9093, 56924, 9912, 11141"
spectral,32,76,76,False,0.0645504815791258,0.0322752407895629,"5195, 10574, 348, 1937, 5764, 10980, 5315, 6176, 2597, 5717, 7276, 54622, 55755, 4715, 8575, 1008, 5660, 6767, 79885, 4731, 6284, 23140, 9796, 158471, 7001, 5908, 2, 126003, 310, 22874, 54413, 307, 2244, 2745, 10376, 9361, 7280, 2193, 53822, 5830, 9911, 3187, 1429, 10056, 51138, 5654, 2987, 5332, 151056, 6124, 2266, 6187, 292, 6138, 5464, 5550, 23154, 55201, 8518, 132864, 9446, 79641, 6234, 9362, 762, 9397, 2806, 9045, 27095, 6508, 83449, 4712, 833, 90580, 93185, 482"
spectral,11,91,8,True,0.0857227419355952,0.0428613709677976,"9228, 2903, 85358, 8525, 60412, 8120, 9758, 9892"
wt,112,3,2,True,0.0110096527545305,0.0055048263772652,"1983, 4900"
wt,13,47,6,True,0.0302968851602169,0.0151484425801084,"9228, 2903, 85358, 8525, 9758, 54497"
wt,171,1,1,True,0.0872438863185723,0.0436219431592861,5142
wt,217,1,1,True,0.0872438863185723,0.0436219431592861,257194
wt,221,1,1,True,0.0872438863185723,0.0436219431592861,2823
wt,234,1,1,True,0.0872438863185723,0.0436219431592861,348980
wt,251,1,1,True,0.0872438863185723,0.0436219431592861,57795
wt,263,1,1,True,0.0872438863185723,0.0436219431592861,27132
wt,270,1,1,True,0.0872438863185723,0.0436219431592861,63826
wt,428,1,1,True,0.0872438863185723,0.0436219431592861,7812
wt,440,1,1,True,0.0872438863185723,0.0436219431592861,56138
wt,452,1,1,True,0.0872438863185723,0.0436219431592861,8120
wt,479,1,1,True,0.0872438863185723,0.0436219431592861,8943
wt,494,1,1,True,0.0872438863185723,0.0436219431592861,9344
wt,504,1,1,True,0.0872438863185723,0.0436219431592861,9556
wt,530,1,1,True,0.0872438863185723,0.0436219431592861,9651
wt,532,1,1,True,0.0872438863185723,0.0436219431592861,64478
wt,544,1,1,True,0.0872438863185723,0.0436219431592861,6847
wt,575,1,1,True,0.0872438863185723,0.0436219431592861,51441
