alg,cl,Cn,Mu,FL,padj,pval,overlapGenes
infomap,64,26,3,GO:1901844,0.0121367542513847,5.57157808020722e-06,"801, 808, 817"
infomap,113,10,3,GO:0030833,0.0122717186399549,5.63353571841848e-06,"10094, 10092, 81873"
infomap,7,149,11,GO:0006355,0.0124115670641262,4.36826384812399e-05,"3184, 4904, 6421, 2521, 4841, 2130, 55269, 27044, 10514, 1993, 8570"
infomap,169,6,2,GO:0048284,0.0128392793957896,9.82347314138456e-06,"55823, 57617"
infomap,127,4,2,GO:0030185,0.012844945450245,3.93112332065646e-06,"3039, 3043"
infomap,113,10,2,GO:0016344,0.0128506115047003,9.83214346189773e-06,"10097, 10096"
infomap,113,10,2,GO:0033206,0.0128506115047003,9.83214346189773e-06,"10097, 10096"
infomap,202,2,2,GO:2000781,0.0128506115047003,7.86571476951816e-06,"56776, 56907"
infomap,53,30,3,GO:0051492,0.0130632415593852,2.99844871294227e-05,"998, 5879, 6093"
infomap,53,30,3,GO:0060071,0.0130632415593852,2.99844871294227e-05,"387, 998, 5879"
infomap,97,8,2,GO:0030644,0.0133089323539763,1.83290575647722e-05,"6558, 27347"
infomap,97,8,2,GO:0070294,0.0133089323539763,1.83290575647722e-05,"9943, 27347"
infomap,10,13,3,GO:1901385,0.0140390892144846,2.14829215217822e-06,"784, 782, 785"
infomap,45,24,3,GO:0033674,0.0141861396621494,4.34158826691643e-06,"2066, 1956, 4915"
infomap,77,38,4,GO:1904262,0.0142484872656519,2.61640164021151e-05,"7334, 7337, 7874, 7321"
infomap,164,4,2,GO:0086012,0.0142532841347742,1.96296185482735e-05,"610, 10021"
infomap,17,68,5,GO:0008542,0.0146224017819258,7.60767652005318e-05,"2903, 2902, 81832, 8831, 85461"
infomap,17,68,5,GO:0050885,0.0146224017819258,7.60767652005318e-05,"1742, 2905, 50944, 9378, 57555"
infomap,188,5,3,GO:0016241,0.014678892430637,1.79695699227385e-05,"51382, 523, 526"
infomap,7,149,12,GO:0045087,0.0148890911633513,5.46806714491863e-05,"5094, 2547, 6421, 4841, 10432, 1654, 5591, 6733, 1660, 9782, 55269, 7520"
infomap,55,7,2,GO:0097623,0.0149758540966556,1.37498277857588e-05,"3737, 3745"
infomap,65,7,2,GO:0032675,0.0149758540966556,1.37498277857588e-05,"961, 140885"
infomap,65,7,2,GO:0045428,0.0149758540966556,1.37498277857588e-05,"961, 140885"
infomap,35,38,4,GO:0030216,0.0151990806950249,1.39547795210635e-05,"1832, 3868, 3861, 3858"
infomap,69,9,4,GO:0043547,0.0151990986920872,4.65159868158751e-06,"5909, 51735, 5906, 11069"
infomap,81,18,3,GO:0051403,0.0158833667295418,9.72203013284888e-06,"5599, 5609, 11221"
infomap,99,20,3,GO:0007185,0.0160123278283247,2.45024144274287e-06,"5792, 5789, 7204"
infomap,179,6,2,GO:0060371,0.016049099244737,9.82347314138456e-06,"6324, 6327"
infomap,68,10,2,GO:0000961,0.0160632643808754,9.83214346189773e-06,"81892, 10128"
infomap,53,30,4,GO:0051496,0.0170856535702652,4.18317455431129e-05,"387, 998, 5879, 389"
infomap,127,4,2,GO:0015670,0.0171190410687013,7.85877937354304e-06,"3039, 3043"
infomap,147,8,3,GO:0015914,0.0172574363232459,2.64077066920366e-06,"83394, 57605, 9600"
infomap,41,13,3,GO:0030833,0.0174311608434492,1.33367718771608e-05,"5217, 5216, 23406"
infomap,134,12,2,GO:0007084,0.0175917695501358,8.61417942776349e-05,"27183, 6683"
infomap,147,8,3,GO:0120009,0.0177793074486027,5.44125706154634e-06,"83394, 57605, 9600"
infomap,100,24,4,GO:0008277,0.0178213800478656,1.09082662879055e-05,"6002, 10636, 23349, 6000"
infomap,17,68,4,GO:0060999,0.0183105383258664,0.0001008690711141,"22871, 50944, 85358, 57555"
infomap,17,68,4,GO:0007158,0.0183105383258664,0.0001008690711141,"22871, 9378, 57502, 57555"
infomap,41,13,2,GO:0150111,0.0185619943956782,1.70423820006227e-05,"71, 60"
infomap,113,10,3,GO:0010592,0.0188010030238621,1.72618237403477e-05,"10097, 10096, 10109"
infomap,45,24,4,GO:0007173,0.0188592692361093,8.65765994006546e-06,"2066, 1956, 5781, 53358"
infomap,72,18,2,GO:0006367,0.0189154353956219,3.34292877704522e-05,"6921, 6923"
infomap,72,18,2,GO:0140958,0.0189154353956219,3.34292877704522e-05,"6921, 6923"
infomap,72,18,3,GO:0034644,0.0189154353956219,3.76282570991713e-05,"1642, 8451, 9978"
infomap,72,18,3,GO:0043687,0.0189154353956219,3.76282570991713e-05,"10987, 9040, 9978"
infomap,7,149,4,GO:1903608,0.0197194064715661,7.84551749442569e-05,"4904, 1654, 1660, 6741"
infomap,7,149,4,GO:0048025,0.0197194064715661,7.84551749442569e-05,"3190, 27316, 5725, 3181"
infomap,17,68,7,GO:0050804,0.0197583362801275,0.0001118681625653,"58512, 22871, 2895, 57502, 57555, 57497, 23096"
infomap,15,18,3,GO:0019882,0.0199283756244982,6.09896729135368e-06,"5867, 5870, 10890"
infomap,59,8,2,GO:0060666,0.0199633985309644,1.83290575647722e-05,"8829, 5361"
infomap,59,8,2,GO:0021828,0.0199633985309644,1.83290575647722e-05,"8829, 5361"
infomap,103,10,3,GO:0007520,0.020151003042387,3.08355058031936e-06,"1794, 577, 80005"
infomap,7,149,8,GO:0001649,0.0208004820644994,8.59392526000739e-05,"10189, 3183, 27316, 10492, 23020, 1660, 27044, 10514"
infomap,72,18,5,GO:0043161,0.0208441074156395,4.46545529944841e-05,"1642, 8454, 8451, 8452, 9978"
infomap,15,18,3,GO:0032482,0.0211778223060558,9.72203013284888e-06,"5867, 2664, 201475"
