alg,cl,Cn,Mu,FL,padj,pval,overlapGenes
fc,2,619,42,DOID:1059,0.0411667358774016,0.0377361745542848,"3146, 3320, 1741, 2316, 2903, 2904, 11122, 2273, 1915, 5528, 5932, 50944, 22941, 6531, 2915, 2902, 5527, 85358, 5518, 7248, 9378, 8851, 6812, 9456, 57502, 11346, 54413, 1455, 11253, 4128, 5144, 6792, 113246, 537, 9901, 55690, 93664, 9829, 1917, 124997, 8671, 8831"
fc,2,619,50,DOID:10763,0.0413904933878974,0.0413904933878974,"4842, 3303, 3146, 3320, 7249, 10971, 2066, 3736, 2934, 1956, 1191, 4915, 23327, 1080, 9644, 2273, 7917, 2950, 3039, 5300, 5037, 1509, 5594, 5599, 8851, 5595, 3778, 6772, 4627, 11346, 5578, 27347, 2244, 2768, 2185, 3685, 3308, 488, 4128, 5654, 3304, 5144, 644, 7162, 7511, 5445, 7857, 8671, 5121, 718"
fc,14,4,2,DOID:10763,0.272841618170436,0.022736801514203,"2947, 2944"
fc,18,2,2,DOID:5419,0.377334068923326,0.0314445057436105,"57689, 84628"
fc,8,55,6,DOID:2377,0.394393685555426,0.0328661404629521,"10636, 3708, 1268, 1901, 7416, 6000"
infomap,37,8,6,DOID:1826,5.07677867089405e-05,4.23064889241171e-06,"2561, 10564, 2562, 2554, 2566, 2555"
infomap,37,8,5,DOID:12849,6.54185569448999e-05,1.58407057950198e-05,"2560, 2562, 2554, 2566, 2555"
infomap,37,8,5,DOID:0060041,6.54185569448999e-05,1.6354639236225e-05,"2560, 2562, 2554, 2566, 2555"
infomap,31,27,13,DOID:10652,9.19060909645697e-05,7.65884091371414e-06,"3146, 1994, 2915, 5037, 4137, 2931, 5581, 11033, 1453, 8650, 644, 718, 9520"
infomap,17,68,13,DOID:12849,0.0001281808261926,2.54352241834301e-05,"10458, 2903, 2904, 22871, 2906, 22941, 85358, 9378, 9456, 57502, 491, 8831, 3751"
infomap,17,68,13,DOID:0060041,0.0001281808261926,2.72794614030301e-05,"10458, 2903, 2904, 22871, 2906, 22941, 85358, 9378, 9456, 57502, 491, 8831, 3751"
infomap,17,68,13,DOID:1059,0.0001281808261926,3.58846175548727e-05,"1741, 2903, 2904, 50944, 22941, 2902, 85358, 9378, 9456, 57502, 1501, 23096, 8831"
infomap,17,68,26,DOID:5419,0.0001281808261926,4.27269420642064e-05,"9863, 1742, 1741, 9228, 26037, 58512, 1739, 2903, 2904, 2905, 2906, 50944, 2902, 85358, 9378, 9456, 57502, 57555, 1501, 9229, 81832, 2977, 6641, 9223, 9900, 8831"
infomap,37,8,6,DOID:5419,0.0018504120716028,0.0006168040238676,"2561, 2560, 2562, 2554, 2566, 2555"
infomap,37,8,4,DOID:3312,0.0020722985030792,0.0008634577096163,"2561, 2560, 2566, 2555"
infomap,81,18,4,DOID:12858,0.0039053491447566,0.000325445762063,"1386, 5599, 5602, 1268"
infomap,179,6,4,DOID:1826,0.0050104656661729,0.0004175388055144,"6324, 6326, 6335, 6327"
infomap,4,46,11,DOID:1826,0.0052569616479757,0.0004380801373313,"7249, 53616, 7532, 7533, 369, 22800, 5515, 3757, 7248, 6854, 9211"
infomap,27,25,6,DOID:2377,0.0071419880300226,0.0005951656691685,"351, 348, 7276, 5864, 2, 54536"
infomap,45,24,9,DOID:10652,0.0176259235052669,0.0018947821723855,"2066, 1956, 4035, 4915, 9479, 5052, 7295, 7167, 9892"
infomap,45,24,6,DOID:3312,0.0176259235052669,0.0029376539175444,"2066, 1956, 4915, 56899, 966, 9892"
infomap,164,4,3,DOID:1826,0.019150854370184,0.0015959045308486,"610, 10021, 348980"
infomap,81,18,5,DOID:10763,0.0193342806035937,0.0045324292328634,"1499, 5599, 2778, 1268, 7511"
infomap,81,18,7,DOID:10652,0.0193342806035937,0.0048335701508984,"1386, 1499, 5599, 5602, 2778, 1268, 23385"
infomap,30,8,4,DOID:1826,0.0207068989419056,0.0017255749118254,"3798, 9693, 4509, 3746"
infomap,4,46,13,DOID:10652,0.0232806928811397,0.0038801154801899,"7249, 7534, 7532, 5894, 5058, 22800, 3757, 5605, 4155, 5594, 5595, 3685, 5604"
infomap,31,27,5,DOID:2377,0.025063904753789,0.0058046773534268,"3146, 4137, 5578, 718, 9520"
infomap,31,27,6,DOID:10763,0.025063904753789,0.0062659761884472,"3146, 5037, 5578, 2768, 644, 718"
infomap,53,30,7,DOID:10763,0.0283502457101723,0.0023625204758476,"387, 5879, 396, 389, 6093, 388, 5338"
infomap,83,6,3,DOID:1059,0.0303870794750479,0.0025322566229206,"4297, 8924, 54499"
infomap,2,65,10,DOID:14330,0.0305804599441172,0.0025483716620097,"5708, 3312, 5704, 5700, 9532, 3308, 4129, 9829, 9531, 6620"
infomap,4,46,8,DOID:10763,0.0321625656082149,0.0080406414020537,"7249, 10971, 3984, 3757, 5594, 5595, 11346, 3685"
infomap,93,17,8,DOID:5419,0.0334748126415848,0.0050603503391876,"4734, 6531, 6622, 156, 427, 4900, 176, 57471"
infomap,93,17,4,DOID:2377,0.0334748126415848,0.0055791354402641,"23327, 6622, 156, 5550"
infomap,106,6,4,DOID:10652,0.0387573641993587,0.0032297803499465,"9821, 6853, 55054, 8567"
infomap,31,27,3,DOID:12858,0.044318936980553,0.0147729789935177,"4137, 5580, 5578"
infomap,93,17,4,DOID:14330,0.048385266612657,0.0120963166531642,"4734, 6531, 6622, 4900"
infomap,1,78,7,DOID:9255,0.0493510184268832,0.0149168624645146,"273, 6455, 1785, 6311, 5530, 5533, 8506"
infomap,1,78,9,DOID:12849,0.0493510184268832,0.0161836903680804,"9644, 5747, 2023, 6714, 2550, 2571, 6792, 9568, 18"
infomap,1,78,9,DOID:0060041,0.0493510184268832,0.0168272263632501,"9644, 5747, 2023, 6714, 2550, 2571, 6792, 9568, 18"
infomap,1,78,17,DOID:10652,0.0493510184268832,0.0175189265550672,"1785, 274, 2534, 5747, 2023, 10659, 6714, 5530, 1795, 2550, 2571, 57030, 5534, 8867, 29934, 6506, 5445"
infomap,1,78,8,DOID:2377,0.0493510184268832,0.0205629243445347,"6456, 50807, 6311, 23114, 2571, 8482, 8853, 6506"
infomap,125,9,3,DOID:12849,0.0528738132278052,0.0086549428221871,"10243, 2556, 84516"
infomap,125,9,3,DOID:0060041,0.0528738132278052,0.0088123022046342,"10243, 2556, 84516"
infomap,27,25,4,DOID:9255,0.053531107009126,0.0089218511681876,"351, 348, 7001, 93185"
infomap,1,78,21,DOID:5419,0.0541078569696728,0.0270539284848364,"1759, 2885, 6456, 50618, 6457, 9644, 2534, 6311, 5478, 9699, 2023, 5530, 2550, 2571, 57030, 9826, 5532, 5534, 5533, 9568, 6506"
infomap,157,10,4,DOID:1826,0.0550474183378104,0.0045872848614842,"160622, 2911, 10565, 57537"
infomap,17,68,9,DOID:3312,0.0581298117089785,0.0245520195602138,"9863, 2903, 2904, 2902, 1002, 1501, 6641, 8525, 9223"
infomap,17,68,10,DOID:1826,0.0581298117089785,0.0290649058544892,"9863, 1740, 2903, 2904, 3704, 2902, 9378, 9900, 8831, 3751"
infomap,125,9,3,DOID:10763,0.0662821918977211,0.0165705479744303,"3921, 37, 6227"
infomap,4,46,6,DOID:12849,0.0674250923148541,0.0273157807399708,"7249, 7534, 2495, 5527, 7248, 6854"
infomap,4,46,6,DOID:0060041,0.0674250923148541,0.0280937884645225,"7249, 7534, 2495, 5527, 7248, 6854"
infomap,156,2,2,DOID:1826,0.0678496556018638,0.0056541379668219,"2752, 4540"
infomap,95,20,3,DOID:12858,0.0760937811090522,0.0063411484257543,"1020, 8851, 57338"
infomap,31,27,9,DOID:5419,0.0794168785853325,0.0373855977653581,"2915, 5582, 5037, 4137, 5590, 2596, 5588, 4082, 5578"
infomap,31,27,4,DOID:12849,0.0794168785853325,0.0454063863589561,"3146, 2697, 2915, 5579"
infomap,31,27,4,DOID:0060041,0.0794168785853325,0.0463265125081106,"3146, 2697, 2915, 5579"
infomap,93,17,4,DOID:1826,0.10269303373402,0.0342310112446732,"23327, 427, 57471, 7881"
infomap,43,23,5,DOID:3312,0.109455443704793,0.0123075636016495,"25758, 2917, 23426, 2913, 2897"
infomap,43,23,4,DOID:12849,0.109455443704793,0.0267931344233424,"2891, 2917, 23426, 2897"
infomap,43,23,4,DOID:0060041,0.109455443704793,0.0273638609261983,"2891, 2917, 23426, 2897"
infomap,43,23,8,DOID:5419,0.114303118500914,0.0381010395003046,"2891, 2892, 9463, 2917, 2893, 23426, 2913, 2897"
infomap,74,11,3,DOID:2377,0.129433833741117,0.0107861528117598,"1804, 4340, 5621"
infomap,75,8,3,DOID:3312,0.129434139663061,0.0107861783052551,"1272, 26047, 84152"
infomap,180,6,4,DOID:5419,0.130631591831567,0.0108859659859639,"4045, 50863, 65078, 84894"
infomap,98,14,3,DOID:12849,0.135138283423283,0.0311037798438688,"324, 23345, 26058"
infomap,98,14,3,DOID:0060041,0.135138283423283,0.0316302634734284,"324, 23345, 26058"
infomap,98,14,3,DOID:1059,0.135138283423283,0.0337845708558207,"23345, 9126, 4928"
infomap,57,3,2,DOID:3312,0.135375505945715,0.011281292162143,"3612, 6285"
infomap,179,6,2,DOID:12849,0.136514821108241,0.0337186831086605,"6326, 6335"
infomap,179,6,2,DOID:0060041,0.136514821108241,0.0341287052770602,"6326, 6335"
infomap,27,25,4,DOID:1059,0.136967824745047,0.0391558605453145,"5864, 3337, 30968, 90580"
infomap,27,25,4,DOID:14330,0.136967824745047,0.0456559415816822,"351, 348, 7276, 7001"
infomap,55,7,3,DOID:1826,0.141231169969854,0.0117692641641545,"3736, 3737, 3745"
infomap,26,106,12,DOID:14330,0.151037213650944,0.012586434470912,"10228, 3163, 112476, 10313, 112755, 56895, 219738, 1312, 7781, 10815, 7018, 950"
infomap,64,26,8,DOID:10652,0.15616945849025,0.0130141215408541,"815, 642, 8536, 801, 775, 814, 818, 23237"
infomap,75,8,4,DOID:5419,0.171607820188419,0.0376852822080925,"5803, 6092, 26047, 84152"
infomap,156,2,2,DOID:5419,0.188667034461663,0.0314445057436105,"2752, 4540"
infomap,45,24,8,DOID:5419,0.194363114844238,0.0485907787110595,"2066, 1956, 4035, 4915, 5052, 7295, 56899, 7167"
infomap,166,5,2,DOID:2377,0.213896297582773,0.0178246914652311,"3708, 7416"
infomap,46,17,3,DOID:9255,0.215123278200794,0.0179269398500662,"10383, 120892, 4336"
infomap,2,65,4,DOID:12858,0.219071422901727,0.0365119038169544,"3308, 3300, 4128, 4129"
infomap,68,10,3,DOID:3312,0.252634700684388,0.021052891723699,"89, 4706, 8662"
infomap,158,8,2,DOID:2377,0.266539079795514,0.045735787836519,"6647, 6334"
infomap,57,3,2,DOID:10652,0.270144384246409,0.0450240640410682,"6285, 6280"
infomap,127,4,2,DOID:10763,0.272841618170436,0.022736801514203,"3039, 1509"
infomap,149,4,2,DOID:10763,0.272841618170436,0.022736801514203,"2947, 2944"
infomap,185,4,2,DOID:10763,0.272841618170436,0.022736801514203,"488, 8671"
infomap,30,8,2,DOID:2377,0.274414727019114,0.045735787836519,"3798, 4509"
infomap,62,7,2,DOID:2377,0.295575941299188,0.0353111556878155,"6648, 3925"
infomap,62,7,3,DOID:10652,0.295575941299188,0.0492626568831979,"6189, 6648, 3925"
infomap,72,18,4,DOID:10763,0.300501838363167,0.0250418198635973,"10987, 2873, 8454, 8452"
infomap,76,11,3,DOID:10763,0.355000575506985,0.0295833812922487,"2983, 481, 6521"
infomap,28,19,4,DOID:10763,0.361964554753356,0.030163712896113,"5195, 847, 2053, 4907"
infomap,160,6,3,DOID:10652,0.3726540758461,0.0310545063205083,"4133, 57787, 4139"
infomap,182,2,2,DOID:5419,0.377334068923326,0.0314445057436105,"57689, 84628"
infomap,190,5,2,DOID:3312,0.414900075558151,0.0345750062965125,"64854, 2890"
infomap,136,6,2,DOID:1059,0.415618215421126,0.0357896009830073,"3785, 3786"
infomap,3,22,3,DOID:9255,0.431531563990626,0.0359609636658855,"161, 163, 3092"
infomap,79,5,2,DOID:10763,0.435594292785935,0.036299524398828,"6128, 477"
infomap,159,14,3,DOID:14330,0.459899516146768,0.0383249596788973,"2332, 23208, 93974"
infomap,133,11,4,DOID:10652,0.504151741529711,0.0420126451274759,"23504, 375790, 3339, 321"
infomap,66,15,3,DOID:14330,0.53193728852176,0.0460152118384211,"1460, 2244, 2266"
infomap,39,26,4,DOID:1059,0.533330445757977,0.0444442038131648,"55198, 2898, 178, 116442"
infomap,56,3,2,DOID:10652,0.540288768492818,0.0450240640410682,"3500, 3502"
infomap,99,20,7,DOID:5419,0.595440903674147,0.0496200753061789,"5792, 5786, 26059, 8499, 873, 10409, 3305"
louvain,3,363,86,DOID:10652,9.110229973680361e-09,7.5918583114003e-10,"351, 3146, 3320, 7249, 7534, 7532, 5894, 5058, 1956, 815, 348, 1191, 4915, 1612, 22800, 9588, 5321, 9821, 1471, 2950, 3921, 8878, 6853, 642, 6531, 1386, 2915, 23072, 6622, 1499, 1020, 8536, 5605, 5037, 4137, 1509, 4155, 7001, 5594, 801, 5599, 6812, 2931, 2, 5595, 5290, 775, 5581, 2288, 6772, 5602, 23504, 375790, 3339, 10728, 156, 7295, 11033, 3925, 814, 120892, 1453, 286, 23328, 5604, 8567, 8650, 4133, 5524, 230, 2890, 818, 321, 57787, 4900, 7345, 2566, 644, 23237, 84630, 9446, 8997, 1917, 4139, 718, 9520"
