alg,cl,Cn,Mu,FL,padj,overlapGenes
sgG1,34,861,63,DOID:12849,1.63777867066807e-05,"7534, 207, 5310, 4915, 9379, 9369, 10458, 1499, 2903, 2904, 1009, 22871, 2906, 324, 5786, 9644, 5879, 5747, 6853, 25791, 22941, 6531, 2697, 2915, 7337, 5728, 3791, 7422, 2321, 6714, 491, 85358, 2550, 2571, 27347, 9378, 3697, 9456, 775, 128, 2969, 5579, 814, 2560, 56899, 952, 8831, 4139, 6326, 6854, 6792, 2554, 2566, 9732, 4897, 9568, 7812, 3766, 3751, 18, 3700, 93664, 721"
sgG1,34,861,63,DOID:0060041,2.1929427944841e-05,"7534, 207, 5310, 4915, 9379, 9369, 10458, 1499, 2903, 2904, 1009, 22871, 2906, 324, 5786, 9644, 5879, 5747, 6853, 25791, 22941, 6531, 2697, 2915, 7337, 5728, 3791, 7422, 2321, 6714, 491, 85358, 2550, 2571, 27347, 9378, 3697, 9456, 775, 128, 2969, 5579, 814, 2560, 56899, 952, 8831, 4139, 6326, 6854, 6792, 2554, 2566, 9732, 4897, 9568, 7812, 3766, 3751, 18, 3700, 93664, 721"
sgG1,34,861,30,DOID:12858,0.0001172166659892,"207, 1956, 1432, 4217, 2903, 2904, 324, 54472, 6531, 4137, 5566, 6093, 1386, 7337, 7422, 1020, 5580, 5599, 8851, 5595, 7323, 25930, 5602, 1128, 5578, 6794, 4133, 3710, 9101, 7345"
sgG1,30,130,30,DOID:10652,0.0002381400374634,"5663, 351, 322, 4035, 348, 334, 7276, 4043, 642, 335, 9479, 7001, 2, 3240, 7052, 4846, 12, 2745, 5110, 6272, 114876, 5654, 3075, 321, 2674, 23385, 7416, 718, 6653, 540"
sgG1,34,861,77,DOID:10763,0.0003612205804031,"4842, 207, 3667, 1956, 10971, 1432, 3984, 2066, 5295, 387, 3736, 2934, 10580, 65125, 4915, 355, 3643, 10987, 1499, 23327, 1080, 9138, 5594, 9644, 1471, 5879, 2950, 396, 4646, 2873, 6093, 57554, 5728, 3791, 7422, 2321, 7074, 5037, 65266, 462, 8454, 2242, 1445, 5599, 27347, 3636, 350, 8851, 5595, 3778, 775, 388, 7054, 6772, 11346, 2879, 5578, 6776, 27130, 3611, 2768, 2185, 9459, 3685, 8452, 4868, 54897, 7222, 5338, 5144, 115557, 2629, 644, 9820, 5445, 53919, 5121"
sgG1,30,130,15,DOID:2377,0.0014708947301826,"351, 348, 7276, 335, 11140, 5864, 2, 4846, 54536, 214, 284119, 6444, 6888, 7416, 718"
sgG1,38,3,3,DOID:1826,0.0024988910804394,"6324, 6335, 6327"
sgG1,34,861,51,DOID:2377,0.0044444636054585,"58513, 6456, 4842, 207, 6198, 7532, 1432, 4915, 23095, 355, 50807, 2904, 23327, 5594, 1471, 7813, 6311, 2950, 10007, 87, 4137, 2902, 6622, 7422, 4155, 23114, 2571, 7323, 23321, 116986, 8482, 6772, 4509, 129807, 1620, 5578, 6776, 10960, 9647, 83604, 54769, 2913, 9312, 8853, 3738, 3766, 6000, 90134, 6900, 219793, 9520"
sgG1,34,861,71,DOID:3312,0.0047959606329892,"7531, 4842, 9863, 207, 1956, 2561, 2066, 2934, 23037, 4915, 1612, 1499, 2903, 2904, 5290, 9644, 2534, 25791, 23237, 6531, 9223, 320, 2911, 2915, 2902, 1948, 5590, 5588, 2571, 575, 3697, 1000, 3815, 4643, 57030, 775, 10395, 7054, 1002, 5730, 120892, 1620, 2263, 1501, 2560, 2257, 56899, 8650, 2890, 2913, 6641, 4139, 6854, 176, 5286, 2566, 54861, 56926, 8525, 8867, 966, 9550, 90134, 3700, 84952, 64072, 6451, 94134, 219793, 27255, 266727"
sgG1,34,861,55,DOID:14330,0.0054571274299256,"7534, 6456, 4842, 4734, 207, 1742, 2066, 1740, 10935, 7332, 23113, 1739, 26994, 4915, 4217, 355, 4301, 2903, 2904, 324, 5791, 6311, 2950, 8878, 6531, 4137, 1386, 2915, 27429, 6622, 5728, 7422, 5580, 2571, 27347, 8851, 9456, 775, 7054, 4294, 120892, 3176, 1620, 22980, 8301, 25824, 3416, 952, 2629, 4900, 55236, 7345, 285513, 8867, 5445"
sgG1,30,130,17,DOID:10763,0.0092979268701602,"351, 348, 2335, 7276, 335, 3956, 3337, 3240, 7052, 4846, 5654, 3075, 6444, 308, 8473, 7057, 718"
sgG1,16,4,3,DOID:10763,0.0105708623863553,"488, 54106, 8671"
sgG1,30,130,13,DOID:14330,0.0185471587367848,"351, 348, 7276, 335, 7001, 3240, 7052, 12, 114134, 3075, 7416, 80303, 718"
sgG1,18,459,32,DOID:2377,0.0212476848835971,"3303, 1804, 4340, 5621, 3306, 3831, 3315, 1410, 7917, 55186, 3308, 3925, 177, 11315, 5569, 156, 10055, 10636, 11151, 51284, 10767, 4157, 361, 8662, 56666, 79925, 5141, 1901, 23576, 57468, 7412, 57605"
sgG1,18,459,41,DOID:10763,0.0496706238198842,"3303, 2475, 3320, 5621, 1191, 3309, 5792, 3831, 3315, 7917, 6275, 3308, 6285, 4627, 177, 11315, 23077, 2271, 2288, 81488, 25932, 26575, 4069, 3305, 4128, 2983, 361, 811, 56666, 5168, 1901, 2784, 56888, 23071, 23576, 563, 7857, 91, 7412, 57623, 9927"
sgG2,19,305,80,DOID:5419,1.4110652434057e-07,"1759, 2887, 2885, 6456, 4842, 9863, 1956, 1742, 2066, 1741, 9228, 55824, 2934, 50618, 5362, 26037, 23026, 57556, 10580, 6457, 58512, 1739, 4915, 1499, 2903, 2904, 2905, 2906, 5786, 5793, 5803, 9644, 2534, 6311, 6853, 4190, 23136, 50944, 9223, 9699, 2894, 57555, 2902, 7422, 1948, 85358, 23242, 5588, 114784, 2550, 2571, 2242, 9378, 575, 9456, 4643, 57030, 9743, 1128, 5532, 1501, 9229, 2047, 348980, 56899, 81832, 2977, 8831, 9472, 3745, 6506, 8502, 5286, 9732, 9568, 9900, 3700, 6451, 9722, 266727"
sgG2,19,305,33,DOID:12849,3.06887778296849e-06,"4915, 10458, 1499, 2903, 2904, 22871, 2906, 5786, 9644, 5747, 6853, 22941, 3791, 7422, 2321, 6714, 491, 85358, 2550, 2571, 9378, 9456, 56899, 952, 8831, 6792, 9732, 4897, 9568, 3766, 18, 3700, 9722"
sgG2,19,305,33,DOID:0060041,3.06887778296849e-06,"4915, 10458, 1499, 2903, 2904, 22871, 2906, 5786, 9644, 5747, 6853, 22941, 3791, 7422, 2321, 6714, 491, 85358, 2550, 2571, 9378, 9456, 56899, 952, 8831, 6792, 9732, 4897, 9568, 3766, 18, 3700, 9722"
sgG2,19,305,40,DOID:1826,3.16932832120482e-06,"1759, 4842, 9863, 3667, 1956, 1740, 3736, 2934, 4915, 3643, 9693, 10188, 2903, 2904, 3704, 6853, 160622, 2902, 610, 23114, 10021, 2550, 2571, 9378, 3778, 8976, 4509, 2185, 348980, 3737, 10276, 8831, 3745, 6506, 6792, 9568, 9900, 3766, 18, 6900"
sgG2,19,305,39,DOID:3312,1.44071668289792e-05,"4842, 9863, 1956, 2066, 2934, 23037, 57556, 4915, 1499, 2903, 2904, 9644, 2534, 9223, 2902, 1948, 5588, 2571, 575, 1000, 3815, 4643, 57030, 1002, 1501, 56899, 9472, 5286, 8525, 8867, 966, 90134, 3700, 64072, 6451, 94134, 9722, 27255, 266727"
sgG2,9,206,40,DOID:10652,0.0008003750921315,"7534, 207, 6198, 7249, 7532, 1432, 5894, 824, 5058, 57787, 1612, 5290, 9588, 5321, 5594, 4137, 1386, 8678, 2911, 27429, 5605, 4155, 5599, 5595, 5581, 5604, 5602, 4208, 120892, 156, 11033, 6794, 1917, 4133, 5524, 2890, 4139, 644, 84630, 9520"
sgG2,9,206,12,DOID:12858,0.0011541027585921,"207, 1432, 4217, 4137, 1386, 5599, 5595, 5602, 6794, 8767, 4133, 116443"
sgG2,17,112,10,DOID:9255,0.0048136748677732,"5663, 351, 348, 5621, 2026, 7001, 4846, 257194, 23154, 93185"
sgG2,17,112,29,DOID:5419,0.0048136748677732,"1072, 4035, 348, 4099, 4340, 5621, 10376, 10487, 71, 5142, 2026, 55229, 60, 1020, 7001, 3337, 4846, 2193, 4045, 50863, 1428, 4916, 321, 5337, 8682, 51070, 4642, 4978, 5538"
sgG2,19,305,23,DOID:2377,0.0061762676796383,"6456, 4842, 4915, 23095, 50807, 2904, 6311, 2902, 7422, 23114, 2571, 8482, 6772, 4509, 6776, 83604, 6506, 9312, 8853, 3738, 3766, 90134, 6900"
sgG2,19,305,47,DOID:10652,0.0064121550922001,"1785, 8470, 4842, 3667, 1956, 1742, 2066, 2934, 26037, 23026, 4915, 1499, 23607, 2903, 2904, 9844, 6655, 2534, 5747, 6853, 8440, 9223, 2902, 3791, 7422, 6714, 1795, 2550, 2571, 25924, 1000, 9456, 57030, 6772, 1128, 1501, 8522, 9229, 2185, 102, 6506, 8867, 8754, 3738, 29934, 5445, 8936"
sgG2,17,112,12,DOID:2377,0.0078850045792036,"351, 348, 1804, 4340, 5621, 1471, 11140, 5864, 2, 4846, 54536, 6888"
sgG2,24,9,4,DOID:10763,0.0165944425828829,"6275, 6285, 177, 4856"
sgG2,9,206,22,DOID:10763,0.029516094091579,"207, 7249, 10971, 1432, 3984, 65125, 10987, 23327, 5594, 4627, 65266, 5599, 27347, 5595, 7054, 11346, 2879, 3611, 3305, 54897, 644, 5121"
sgG2,19,305,28,DOID:10763,0.0297921921613202,"4842, 3667, 1956, 2066, 5295, 3736, 2934, 10580, 4915, 3643, 1499, 10076, 9644, 57554, 3791, 7422, 2321, 462, 2242, 1445, 3636, 3778, 6772, 6776, 2185, 4868, 5445, 53919"
sgG2,17,112,20,DOID:10652,0.0345306692346121,"5663, 351, 322, 22883, 4035, 1600, 348, 5621, 334, 1471, 2026, 642, 9479, 1020, 7001, 2, 4846, 114876, 321, 23385"
sgG2,9,206,41,DOID:5419,0.0464956370775046,"7534, 7531, 207, 7529, 7532, 1432, 5058, 4750, 1612, 9943, 9759, 9588, 5321, 4137, 8678, 2911, 203068, 5590, 4155, 5595, 5213, 3697, 5587, 7054, 56924, 4208, 11346, 120892, 156, 5609, 1630, 3305, 25830, 4133, 8662, 2890, 6854, 4775, 54861, 116443, 84952"
sgG2,22,52,9,DOID:10763,0.0472810376964519,"387, 9138, 5879, 396, 389, 350, 388, 5338, 115557"
sgG5,87,33,13,DOID:10652,0.0001044784333068,"3800, 19, 335, 1938, 3240, 7052, 12, 2745, 55054, 1917, 3075, 718, 540"
sgG5,87,33,10,DOID:10763,0.0001044784333068,"19, 2335, 335, 5591, 10135, 3240, 7052, 3075, 7057, 718"
sgG5,68,37,9,DOID:12849,0.0001274837022854,"3146, 2697, 2915, 5579, 2560, 2562, 2554, 2555, 2566"
sgG5,68,37,9,DOID:0060041,0.0001274837022854,"3146, 2697, 2915, 5579, 2560, 2562, 2554, 2555, 2566"
sgG5,68,37,15,DOID:5419,0.0003287101602941,"2561, 2915, 5582, 5037, 5590, 2596, 5587, 4082, 5578, 2560, 2562, 10611, 2554, 2555, 2566"
sgG5,78,90,28,DOID:5419,0.0003822758317268,"4842, 9863, 1742, 1741, 9228, 26037, 1739, 2903, 2904, 2905, 2906, 50944, 9223, 2894, 57555, 2902, 9378, 575, 9456, 1128, 1501, 9229, 81832, 2977, 6641, 8502, 5286, 266727"
sgG5,42,46,15,DOID:10652,0.0004670529335667,"1432, 824, 9588, 5321, 5594, 2950, 4137, 1386, 27429, 4155, 5599, 5595, 5602, 84630, 9520"
sgG5,68,37,9,DOID:1826,0.0006980909167143,"2561, 10564, 2915, 7074, 5590, 2562, 2554, 2555, 2566"
sgG5,42,46,6,DOID:12858,0.0007337991908881,"1432, 4137, 1386, 5599, 5595, 5602"
sgG5,57,55,16,DOID:10652,0.00123479804674,"5663, 351, 4035, 348, 4915, 4043, 642, 9479, 1020, 7001, 2, 4846, 6272, 321, 2674, 6653"
sgG5,57,55,9,DOID:2377,0.0015330082909836,"351, 348, 4915, 2290, 11140, 5864, 2, 4846, 54536"
sgG5,57,55,7,DOID:9255,0.0015330082909836,"5663, 351, 348, 7001, 4846, 6272, 93185"
sgG5,78,90,15,DOID:3312,0.0018968758790037,"4842, 9863, 23037, 2903, 2904, 9223, 2902, 575, 1002, 1501, 6641, 5286, 8525, 64072, 266727"
sgG5,58,37,6,DOID:9255,0.0020153839948546,"273, 6455, 1785, 6311, 5530, 5533"
sgG5,58,37,14,DOID:5419,0.0020153839948546,"1759, 6456, 50618, 5362, 57556, 6457, 9644, 6311, 5478, 5530, 4643, 57030, 5534, 5533"
sgG5,68,37,8,DOID:3312,0.0030037063297699,"2561, 2915, 5590, 2560, 8650, 10611, 2555, 2566"
sgG5,68,37,8,DOID:10763,0.0030037063297699,"3146, 7074, 5037, 5578, 2768, 10611, 7222, 644"
sgG5,34,47,10,DOID:1826,0.0041079915770818,"369, 7249, 53616, 7532, 7533, 1859, 22800, 83605, 6854, 9211"
sgG5,78,90,11,DOID:12849,0.0051690302978399,"10458, 2903, 2904, 22871, 2906, 22941, 491, 9378, 9456, 4897, 3766"
sgG5,78,90,11,DOID:0060041,0.0051690302978399,"10458, 2903, 2904, 22871, 2906, 22941, 491, 9378, 9456, 4897, 3766"
sgG5,73,40,9,DOID:10763,0.0067403959534033,"11315, 2271, 25932, 144100, 6647, 56888, 23071, 23576, 9927"
sgG5,4,44,15,DOID:5419,0.0068623749186442,"2891, 2892, 9463, 1947, 22978, 2917, 2893, 10048, 1948, 2898, 7247, 57795, 23426, 2913, 2897"
sgG5,4,44,9,DOID:3312,0.0068623749186442,"40, 22978, 25758, 2917, 1948, 2898, 23426, 2913, 2897"
sgG5,4,44,7,DOID:12849,0.0080458566188904,"2891, 22978, 2917, 2898, 23426, 2897, 793"
sgG5,4,44,7,DOID:0060041,0.0080458566188904,"2891, 22978, 2917, 2898, 23426, 2897, 793"
sgG5,71,88,11,DOID:12849,0.0085873835113344,"5747, 3791, 7422, 2321, 6714, 85358, 2571, 952, 6792, 18, 3700"
sgG5,71,88,11,DOID:0060041,0.0085873835113344,"5747, 3791, 7422, 2321, 6714, 85358, 2571, 952, 6792, 18, 3700"
sgG5,87,33,4,DOID:12858,0.0093973433120746,"19, 10135, 3240, 7052"
sgG5,42,46,7,DOID:2377,0.0097404259455721,"1432, 5594, 2950, 4137, 4155, 10960, 9520"
sgG5,87,33,6,DOID:14330,0.0101703546527758,"335, 3240, 7052, 12, 3075, 718"
sgG5,78,90,11,DOID:1059,0.0105537822492331,"1741, 2903, 2904, 50944, 22941, 2902, 9378, 9456, 1501, 3766, 23096"
sgG5,42,46,8,DOID:10763,0.0187985068205341,"1432, 5594, 2950, 476, 5599, 5595, 7054, 2879"
sgG5,68,37,9,DOID:10652,0.0208533317799004,"3146, 2915, 5037, 2931, 5581, 11033, 8650, 2566, 644"
sgG5,107,40,8,DOID:3312,0.029915997478971,"1956, 2066, 4163, 56899, 966, 9550, 9892, 6451"
sgG5,73,40,6,DOID:2377,0.0319545265950044,"11315, 10055, 6647, 5141, 23576, 6334"
sgG5,78,90,11,DOID:1826,0.033735449031832,"4842, 9863, 1740, 3736, 9693, 2903, 2904, 2902, 9378, 10276, 3766"
sgG5,85,50,9,DOID:10763,0.0358774870011688,"6275, 6285, 177, 2247, 4535, 6128, 6778, 2050, 4856"
sgG5,64,25,4,DOID:9255,0.0374823329798157,"23025, 6812, 759, 8224"
sgG5,68,37,3,DOID:12858,0.0383984347164055,"10564, 5580, 5578"
sgG5,100,33,6,DOID:14330,0.0406814186111034,"23435, 5704, 2244, 3208, 2266, 9321"
sgG5,42,46,6,DOID:14330,0.0419761399884292,"2950, 4137, 1386, 27429, 7054, 4294"
sgG5,112,26,5,DOID:2377,0.0434132565571266,"4684, 1804, 4340, 5621, 1267"
sgG5,112,26,9,DOID:5419,0.0462553781312736,"4684, 4099, 4340, 5621, 1267, 5019, 4045, 50863, 4978"
spectral,4,252,57,DOID:10652,8.05204141243599e-08,"7534, 2475, 207, 6198, 1956, 7249, 7532, 1432, 5894, 824, 5058, 2934, 57787, 355, 1499, 22800, 1080, 5290, 5321, 5594, 1471, 3757, 4137, 5566, 1386, 8678, 2911, 2915, 27429, 5728, 5605, 5037, 1509, 4155, 2571, 5599, 6280, 2931, 5595, 5581, 6772, 10243, 5604, 5602, 5730, 11033, 3685, 8567, 6794, 8650, 2944, 5524, 5813, 644, 84630, 7167, 9520"
spectral,5,100,29,DOID:10652,2.14934193452826e-06,"5663, 4842, 351, 322, 4035, 1994, 348, 334, 4860, 7276, 642, 335, 320, 9479, 7001, 6812, 2, 9353, 3240, 4846, 12, 5110, 5654, 3075, 321, 2674, 823, 7416, 6653"
spectral,4,252,37,DOID:10763,2.33322439814487e-06,"2475, 207, 1956, 7249, 10971, 1432, 3984, 2934, 65125, 355, 1499, 1080, 5594, 1471, 3757, 5728, 7074, 5037, 1509, 65266, 253260, 5599, 27347, 5595, 7054, 6772, 11346, 5578, 3611, 2768, 3685, 54897, 2944, 2152, 7222, 5144, 644"
spectral,4,252,16,DOID:12858,1.88845036696915e-05,"2475, 207, 1956, 1432, 4217, 4137, 5566, 1386, 5580, 5599, 5595, 6009, 5602, 5578, 6794, 116443"
spectral,4,252,61,DOID:5419,3.80440191077423e-05,"7534, 7531, 2475, 207, 1956, 7529, 7532, 1432, 1072, 5058, 2934, 355, 1499, 9943, 5321, 5142, 226, 3757, 4137, 8678, 2911, 2915, 1155, 5582, 5037, 5590, 4155, 2596, 2571, 5595, 3697, 5587, 7054, 4082, 10243, 11346, 5730, 5578, 5609, 1630, 2560, 2562, 25830, 4163, 2944, 63826, 8662, 9368, 56288, 5144, 6854, 5289, 54861, 5813, 56926, 116443, 607, 84952, 5538, 6451, 7167"
spectral,9,85,24,DOID:10652,4.24984148891144e-05,"815, 9821, 801, 10273, 6853, 23237, 3925, 6622, 1020, 8536, 5530, 8851, 775, 3176, 5534, 814, 147746, 2185, 30818, 4133, 2890, 818, 4139, 4900"
spectral,12,156,44,DOID:5419,4.31906277499708e-05,"9863, 1742, 1741, 9228, 23499, 26037, 23026, 58512, 1739, 9379, 9369, 19, 2903, 2904, 2905, 2906, 4190, 6197, 50944, 9223, 2894, 57555, 2902, 1948, 85358, 9378, 575, 9456, 1128, 5027, 1501, 9229, 8777, 51678, 81832, 2977, 6641, 6326, 30811, 8502, 5286, 9620, 9900, 266727"
spectral,10,293,36,DOID:1826,0.0002093259708656,"1759, 3667, 53616, 2561, 387, 3643, 10188, 998, 5879, 160622, 6709, 610, 23114, 10021, 2550, 3778, 9826, 8976, 4208, 4509, 3417, 9459, 348980, 56666, 57526, 5880, 6506, 7402, 6792, 2554, 2555, 2566, 4811, 9211, 9568, 18"
spectral,12,156,18,DOID:12849,0.0005308103991991,"9379, 9369, 10458, 2903, 2904, 22871, 2906, 22941, 491, 85358, 9378, 9456, 51678, 64130, 6326, 4897, 3766, 3751"
spectral,12,156,18,DOID:0060041,0.0005308103991991,"9379, 9369, 10458, 2903, 2904, 22871, 2906, 22941, 491, 85358, 9378, 9456, 51678, 64130, 6326, 4897, 3766, 3751"
spectral,10,293,27,DOID:12849,0.0006114850757389,"5310, 1009, 324, 9644, 5879, 5747, 2023, 3791, 7422, 2321, 6714, 2550, 2556, 4208, 163259, 952, 57526, 6792, 2554, 2555, 2566, 9732, 9568, 18, 3700, 721, 84932"
spectral,10,293,27,DOID:0060041,0.0006114850757389,"5310, 1009, 324, 9644, 5879, 5747, 2023, 3791, 7422, 2321, 6714, 2550, 2556, 4208, 163259, 952, 57526, 6792, 2554, 2555, 2566, 9732, 9568, 18, 3700, 721, 84932"
spectral,4,252,29,DOID:1826,0.0009162925320715,"369, 2475, 1956, 7249, 7532, 2934, 22800, 5321, 1471, 3757, 4137, 2911, 2915, 7074, 55704, 1509, 5590, 7248, 2571, 10243, 5962, 2562, 83605, 2944, 5524, 6854, 5813, 6900, 1476"
spectral,5,100,14,DOID:14330,0.0009471051644021,"4842, 351, 348, 7276, 335, 7001, 3240, 12, 10381, 114134, 3075, 823, 7416, 59269"
spectral,12,156,18,DOID:1059,0.0017637787453811,"1741, 2903, 2904, 6197, 50944, 22941, 2902, 85358, 9378, 9456, 1501, 8573, 6326, 8825, 3766, 23096, 6611, 8671"
spectral,4,252,28,DOID:3312,0.0027430722883503,"7531, 207, 1956, 2934, 1499, 5290, 2911, 2915, 5590, 2571, 3697, 6009, 10395, 7054, 5730, 2560, 4163, 8650, 2944, 8662, 6854, 54861, 56926, 116443, 966, 607, 84952, 6451"
spectral,5,100,12,DOID:2377,0.0028902523967861,"4842, 351, 348, 7276, 335, 5864, 2, 4846, 54536, 6776, 6444, 7416"
spectral,12,156,20,DOID:3312,0.0028971209414796,"9863, 23037, 2903, 2904, 9223, 2902, 1948, 575, 1002, 10125, 5027, 1501, 51678, 51606, 6641, 5286, 8525, 64072, 94134, 266727"
spectral,37,126,9,DOID:12858,0.0034916808034149,"3064, 2597, 3092, 54472, 7337, 7323, 10891, 8767, 51667"
spectral,9,85,24,DOID:5419,0.0035438419848164,"815, 801, 10273, 6853, 23237, 6622, 1020, 5530, 8851, 775, 2870, 2730, 64754, 5532, 5534, 816, 10645, 5912, 4133, 2890, 3785, 4900, 85300, 57605"
spectral,16,43,6,DOID:9255,0.0073753422453981,"273, 161, 1612, 163, 5533, 361"
spectral,5,100,14,DOID:10763,0.0078860300457697,"4842, 351, 348, 2335, 2273, 7276, 335, 476, 3240, 4846, 6776, 5654, 3075, 6444"
spectral,5,100,8,DOID:9255,0.0078860300457697,"5663, 351, 23025, 348, 7001, 6812, 4846, 93185"
spectral,4,252,20,DOID:12849,0.0094109656346258,"7534, 2475, 207, 7249, 1499, 2915, 5728, 1509, 7248, 2571, 27347, 3697, 10243, 5579, 2560, 2562, 1500, 2944, 6854, 7812"
spectral,4,252,20,DOID:0060041,0.0094109656346258,"7534, 2475, 207, 7249, 1499, 2915, 5728, 1509, 7248, 2571, 27347, 3697, 10243, 5579, 2560, 2562, 1500, 2944, 6854, 7812"
spectral,4,252,19,DOID:2377,0.0094109656346258,"207, 6198, 7532, 1432, 355, 5594, 1471, 10007, 4137, 1509, 4155, 2571, 6772, 5578, 2944, 8662, 6900, 7167, 9520"
spectral,8,64,11,DOID:1826,0.0138758953673226,"4915, 23327, 23208, 427, 178, 57471, 2784, 2629, 6335, 57537, 7881"
spectral,8,64,9,DOID:14330,0.0138758953673226,"4734, 2066, 7332, 26994, 4915, 6531, 23208, 25824, 2629"
spectral,10,293,57,DOID:5419,0.023541642823015,"1759, 2887, 2885, 6456, 2561, 55824, 259217, 50618, 10580, 6457, 1947, 324, 5793, 5803, 998, 9644, 2534, 11113, 396, 9699, 2023, 7422, 6709, 23242, 5588, 114784, 22999, 2550, 2556, 2242, 4643, 57030, 55740, 9826, 3843, 9743, 4208, 57514, 7450, 1620, 2263, 2047, 348980, 9472, 5999, 5337, 6506, 23209, 2554, 2555, 2566, 9732, 57572, 4811, 9568, 3700, 729993"
spectral,57,93,8,DOID:9255,0.0249513141283938,"3303, 3320, 2770, 10963, 29968, 3300, 4128, 81027"
spectral,12,156,16,DOID:1826,0.0441051050304419,"9863, 1740, 3736, 9693, 2903, 2904, 3704, 2902, 9378, 8573, 10276, 6326, 6327, 9900, 3766, 3751"
spectral,9,85,11,DOID:1826,0.0449881004746125,"6853, 3925, 8536, 2185, 166614, 11332, 30818, 4133, 777, 2890, 3785"
wt,1,1737,329,DOID:5419,1.18984722372699e-10,"1759, 1756, 3836, 7534, 7531, 2887, 2885, 6456, 4842, 3303, 4734, 2475, 207, 3800, 1956, 3320, 5048, 7529, 7532, 7533, 1432, 1072, 2891, 2892, 3028, 1742, 2066, 1741, 9228, 55824, 2512, 2783, 5058, 23499, 50618, 5799, 5362, 1173, 57556, 10580, 4645, 815, 4035, 6457, 23248, 348, 4684, 4099, 5621, 1191, 3309, 58512, 4750, 7334, 7431, 4915, 10376, 1400, 5764, 355, 9379, 9369, 1612, 1499, 9463, 1947, 19, 2903, 2904, 23705, 9943, 2905, 2906, 324, 5792, 5803, 3831, 26354, 5305, 23394, 10487, 9588, 5321, 71, 5142, 998, 9644, 226, 1410, 2534, 11113, 801, 6311, 2932, 7917, 2597, 10399, 1114, 2026, 3312, 4715, 10273, 9638, 213, 55512, 23286, 6853, 396, 25791, 7203, 3757, 4190, 55968, 6204, 5478, 7280, 10949, 23136, 6197, 60, 1454, 22978, 50944, 2917, 6513, 26058, 4137, 202333, 2893, 9223, 9699, 22866, 8678, 2911, 2915, 10048, 23345, 2902, 2023, 5582, 177, 6622, 81565, 1948, 55770, 1020, 23043, 1808, 23040, 8499, 203068, 5037, 6709, 472, 5590, 4155, 85358, 5530, 2596, 7001, 5052, 23242, 5588, 114784, 6137, 22999, 2550, 2571, 287, 2556, 2242, 64219, 8851, 6812, 5595, 3337, 5587, 9456, 4643, 57030, 55740, 775, 9826, 7052, 3843, 7054, 4082, 10243, 4846, 2193, 310, 56924, 9743, 4208, 57514, 4513, 11346, 27445, 23191, 2332, 3054, 5730, 347733, 120892, 128, 156, 230, 2730, 2263, 2898, 5578, 5609, 7247, 10891, 3313, 7295, 5532, 5534, 301, 221184, 10381, 1428, 129285, 523, 1974, 23046, 1501, 8291, 51735, 816, 9229, 2257, 10645, 2047, 26578, 3094, 3305, 3927, 25830, 10075, 103910, 1182, 288, 56899, 54806, 5110, 767, 5912, 10611, 26040, 8777, 3839, 10612, 4741, 29119, 51678, 84516, 51741, 64854, 5533, 4713, 23426, 7169, 1738, 57471, 93986, 6647, 783, 8662, 2890, 8841, 56288, 2913, 2918, 6861, 321, 10613, 51434, 8831, 26059, 6326, 7846, 23074, 23314, 6207, 8997, 9472, 5141, 2897, 5144, 6854, 30811, 5306, 3745, 7257, 4775, 7345, 2876, 84687, 6391, 51070, 873, 4642, 2739, 57572, 526, 7057, 5230, 9948, 4978, 8880, 9568, 8895, 9900, 9779, 85439, 85300, 55915, 80303, 84952, 6942, 9529, 9783, 9722, 9455, 9373, 65267, 57683, 79180"
