alg,cl,Cn,Mu,FL,padj,pval,overlapGenes
infomap,31,263,34,100,0.0031528451182791,0.0005254741863798,"10482, 22938, 1856, 127703, 55885, 10127, 25959, 54793, 388135, 4236, 1846, 64147, 23288, 53615, 221, 9278, 114327, 79571, 84260, 140460, 55337, 196374, 152206, 29982, 400673, 9079, 55833, 23548, 60370, 23423, 9787, 85865, 901, 64506"
infomap,211,9,9,111,0.0034925420249641,0.000582090337494,"27095, 126003, 51693, 122553, 58485, 22878, 7109, 83696, 60684"
infomap,142,33,24,111,0.0041476653320979,0.0006912775553496,"2773, 2771, 2788, 2770, 2776, 26575, 2778, 4924, 2782, 2785, 114134, 480, 7514, 2775, 1268, 1901, 2784, 2786, 54331, 117, 59345, 6000, 55970, 22821"
infomap,40,12,11,111,0.0047904866141084,0.0007984144356847,"322, 1804, 4099, 4340, 5621, 334, 150209, 6154, 471, 8745, 4978"
infomap,20,243,130,111,0.0065839321675736,0.0010973220279289,"6548, 3265, 5898, 5333, 4684, 4478, 1947, 5097, 6558, 682, 27131, 55845, 8476, 10627, 4905, 10397, 4893, 10211, 57498, 6195, 1525, 9253, 6536, 59338, 476, 3845, 253260, 9475, 6845, 50488, 1000, 6786, 219771, 23256, 1267, 9578, 23236, 51715, 5447, 83700, 5818, 23646, 10381, 118, 5297, 23011, 10768, 120, 115, 2011, 821, 57488, 1500, 3482, 10652, 284069, 5860, 57826, 10159, 144402, 10493, 9448, 55847, 4756, 738, 6507, 6305, 114882, 5064, 112, 51635, 401024, 2319, 2182, 2181, 6566, 6520, 10752, 2035, 8502, 10067, 5872, 1456, 224, 10554, 65108, 25921, 10409, 119, 10160, 1650, 490, 23603, 255252, 11261, 27020, 64423, 3916, 6185, 23065, 23344, 81542, 23478, 133686, 26090, 22979, 6515, 9789, 9694, 51762, 80856, 81539, 8776, 84293, 9962, 493, 6533, 9066, 8140, 51337, 57446, 6575, 5099, 57465, 8613, 79143, 57512, 55714, 9527, 56255"
infomap,26,155,87,111,0.0066291791608194,0.0011048631934699,"6616, 8773, 954, 6804, 10228, 2010, 527, 3163, 10490, 10313, 55333, 6857, 8675, 2224, 11230, 55177, 5354, 4000, 53826, 22908, 7018, 6844, 1465, 10423, 112755, 23770, 23673, 116841, 10100, 8674, 23786, 6843, 2912, 63908, 56895, 2686, 56947, 493856, 219738, 51075, 57709, 65055, 157378, 10424, 51308, 59353, 388662, 1727, 127833, 9283, 11112, 132204, 55326, 56894, 9341, 9218, 9217, 2824, 54332, 7920, 1186, 7781, 7037, 10815, 9554, 134957, 9342, 975, 8914, 11343, 8417, 8775, 80777, 9482, 6505, 8834, 8760, 9515, 9524, 91137, 50804, 9854, 94097, 950, 91663, 55530, 81855"
infomap,161,8,8,111,0.0079992613409293,0.0013332102234882,"10093, 10094, 10092, 10097, 10096, 10109, 57180, 4048"
infomap,87,26,19,111,0.0139532644233226,0.0023255440705537,"815, 808, 801, 57554, 22843, 4641, 817, 775, 7407, 27130, 814, 816, 10369, 4644, 30000, 81, 818, 3780, 89910"
infomap,11,9,4,100,0.015140079357029,0.0025233465595048,"23177, 93986, 6935, 9839"
infomap,28,225,119,111,0.0179390676854236,0.0029898446142372,"3028, 2108, 55187, 10989, 1891, 10469, 506, 1743, 509, 4700, 1345, 5481, 3735, 10476, 10059, 4698, 4942, 5160, 9131, 5163, 26275, 1737, 515, 51079, 4976, 4513, 10452, 7385, 1329, 3329, 2746, 37, 10240, 8050, 205, 3032, 4726, 4695, 5162, 522, 2744, 8659, 10455, 1678, 3954, 1327, 539, 54927, 25813, 498, 55735, 10651, 513, 4259, 4722, 4729, 378, 54940, 3098, 51067, 10965, 1431, 23284, 8803, 55681, 4723, 114294, 6389, 10128, 374291, 2109, 6742, 6390, 38, 10632, 4728, 4725, 4720, 8604, 1340, 4719, 7384, 4702, 514, 4704, 83858, 89941, 84908, 29920, 28976, 56993, 29078, 26517, 84263, 3029, 1632, 10449, 117145, 4724, 50, 50808, 51081, 9804, 54996, 94081, 7386, 9377, 84303, 55848, 8802, 9868, 9590, 54704, 5832, 4705, 341883, 92259, 55967, 1347"
infomap,49,46,32,101,0.0191754433813054,0.0031959072302175,"672, 9439, 6117, 641, 5932, 23090, 7158, 472, 55624, 8029, 23137, 152485, 81550, 5430, 2177, 63967, 545, 55215, 54875, 152330, 57634, 7156, 23060, 9968, 9969, 83990, 7486, 8991, 9736, 6917, 7399, 9946"
infomap,35,25,18,111,0.0237785717072058,0.0039630952845342,"3146, 2697, 2915, 5582, 5037, 2596, 5580, 2931, 5581, 4082, 5578, 5579, 11033, 2768, 10672, 8650, 10611, 7153"
infomap,95,20,16,101,0.0247108735556916,0.0041184789259485,"324, 10395, 26057, 23086, 23384, 1630, 22826, 4651, 221178, 55357, 3909, 721, 8577, 7111, 7464, 2584"
infomap,31,263,147,101,0.0277903522242301,0.00926345074141,"1674, 40, 3855, 11117, 5493, 9146, 9135, 23368, 9759, 10142, 23028, 2950, 10615, 114088, 11170, 1857, 10817, 26003, 11007, 386618, 4591, 60491, 5300, 54474, 81628, 10320, 51421, 541468, 56243, 57596, 3875, 23636, 9513, 8379, 51160, 54535, 8736, 84445, 5571, 51422, 5562, 3691, 283234, 140710, 64926, 23479, 3801, 7247, 5565, 7965, 6723, 282991, 23589, 5630, 154796, 27342, 5563, 115948, 23216, 140807, 5317, 125115, 143884, 3881, 340371, 159989, 3281, 114824, 8664, 79720, 79959, 9470, 3851, 358, 200081, 2039, 112802, 29094, 84312, 23254, 2800, 23503, 116835, 26051, 5318, 79843, 54834, 51256, 6687, 54438, 85376, 192666, 8030, 115817, 340527, 23294, 54785, 11178, 3885, 342574, 3299, 3886, 388336, 121391, 3892, 3888, 123591, 9119, 64599, 84823, 8087, 29941, 54676, 8689, 2239, 401647, 3861, 197322, 3882, 60484, 10471, 284992, 9260, 144165, 7171, 10536, 9605, 91156, 221424, 353274, 7257, 63976, 3887, 8601, 80028, 25821, 80207, 83548, 4619, 3889, 388695, 5459, 7125, 8785, 92737, 6876, 85417"
infomap,5,120,17,100,0.0315903197666908,0.0052650532944484,"10014, 1147, 405, 1859, 5600, 1386, 171024, 4215, 4208, 6744, 51222, 8202, 5606, 8841, 5603, 2038, 4820"
infomap,96,22,16,111,0.0338322149596239,0.0056387024932706,"5684, 5682, 5683, 5685, 5687, 5690, 5689, 5691, 5693, 5694, 5695, 5688, 5692, 55364, 5686, 8396"
infomap,110,19,15,101,0.0413516117253574,0.0068919352875595,"10617, 25978, 57132, 51652, 27243, 23534, 27183, 26133, 51534, 51028, 84313, 9798, 6683, 84284, 9525"
