alg,cl,Cn,Mu,FL,padj,pval,overlapGenes
sgG1,23,126,19,DOID:1059,0.0129001561218393,0.0053750650507663,"2316, 1741, 2903, 2904, 11122, 22941, 50944, 6531, 2902, 85358, 9378, 9456, 57502, 5728, 6792, 23096, 6326, 54413, 8831"
sgG1,2,72,24,DOID:10652,0.0162825513972849,0.001584372624693,"322, 351, 1994, 4915, 320, 2915, 1020, 8536, 6812, 2597, 5581, 5663, 23504, 334, 5027, 8650, 6272, 321, 22883, 102, 2566, 23385, 7416, 6515"
sgG1,2,72,15,DOID:12849,0.0162825513972849,0.0039942995355044,"351, 4915, 2915, 5864, 25791, 5579, 2560, 2562, 4916, 2566, 2555, 9369, 9379, 2554, 6323"
sgG1,2,72,15,DOID:0060041,0.0162825513972849,0.0044637257726961,"351, 4915, 2915, 5864, 25791, 5579, 2560, 2562, 4916, 2566, 2555, 9369, 9379, 2554, 6323"
sgG1,2,72,16,DOID:1826,0.0162825513972849,0.0054275171324282,"351, 4915, 2915, 7074, 8536, 5590, 6812, 388, 2562, 2561, 8573, 10564, 2566, 2555, 2554, 6323"
sgG1,23,126,32,DOID:10652,0.0611595573388753,0.0305797786694377,"1742, 2280, 26037, 23607, 2903, 2904, 2534, 5747, 57142, 6531, 2066, 2911, 2902, 6622, 6714, 1509, 4842, 25, 9456, 2550, 5604, 1128, 9229, 5728, 2571, 2185, 3738, 60412, 8936, 9892, 6505, 4133"
sgG1,23,126,16,DOID:14330,0.0630608617950353,0.0367855027137706,"1742, 1740, 2280, 1739, 2903, 2904, 4734, 6531, 2066, 6622, 4842, 25, 9456, 5728, 2571, 9762"
sgG1,2,72,14,DOID:3312,0.0718347545968711,0.0299311477486963,"4915, 320, 2915, 5590, 25791, 5027, 301, 2560, 2561, 8650, 4916, 2566, 2555, 8774"
sgG1,2,72,26,DOID:5419,0.0789513453041891,0.0394756726520945,"4915, 57576, 2915, 5582, 1020, 5590, 2596, 6812, 2597, 25791, 5027, 301, 2560, 2562, 2561, 5578, 4916, 149111, 321, 2566, 4082, 2555, 9369, 9379, 2554, 85376"
sgG1,2,72,7,DOID:12858,0.0795430301061937,0.0464001008952796,"22895, 1020, 5580, 2597, 5578, 10564, 6515"
sgG1,11,36,16,DOID:5419,0.103234818918732,0.0134387891662268,"2891, 2892, 9463, 1947, 2917, 2893, 1948, 23705, 11178, 2898, 2913, 2897, 23426, 8452, 9783, 9145"
sgG1,11,36,9,DOID:3312,0.103234818918732,0.017205803153122,"2917, 1948, 23705, 11178, 2898, 2913, 2897, 23426, 9145"
sgG1,12,109,11,DOID:12858,0.108966905444465,0.0090805754537053,"5602, 2475, 207, 1432, 2932, 3092, 5599, 5595, 6009, 22933, 3710"
sgG1,8,30,5,DOID:9255,0.132324822792129,0.0110270685660107,"273, 6455, 1785, 5530, 5533"
sgG1,1,2,2,DOID:3312,0.160421030129205,0.0133684191774338,"1272, 26047"
sgG1,12,109,14,DOID:10763,0.177581772620097,0.0295969621033496,"2475, 207, 7249, 1432, 387, 5594, 396, 1499, 6774, 5599, 5595, 4646, 5879, 2983"
sgG1,1,2,2,DOID:10652,0.211650095052438,0.035275015842073,"1272, 26047"
sgG1,8,30,10,DOID:10652,0.23936479088708,0.0398941318145134,"1785, 274, 5530, 1000, 57030, 775, 528, 783, 8867, 5534"
sgG2,3,8,6,DOID:1826,0.0005925563283477,4.93796940289782e-05,"2562, 2561, 10564, 2566, 2555, 2554"
sgG2,31,36,9,DOID:2377,0.0009790209997889,8.15850833157434e-05,"351, 4915, 6622, 1509, 5864, 2597, 4684, 348, 2896"
sgG2,31,36,16,DOID:10652,0.0016666787743012,0.0002789398600356,"351, 4915, 6531, 2066, 6622, 1020, 1509, 2597, 4684, 5663, 348, 2896, 6272, 4900, 6515, 4133"
sgG2,31,36,11,DOID:12849,0.0016666787743012,0.0005032133698167,"351, 4915, 6531, 1509, 5864, 4684, 348, 2896, 4916, 56899, 6323"
sgG2,31,36,11,DOID:0060041,0.0016666787743012,0.0005555595914337,"351, 4915, 6531, 1509, 5864, 4684, 348, 2896, 4916, 56899, 6323"
sgG2,3,8,5,DOID:12849,0.0018832714547804,0.0004466000639574,"2560, 2562, 2566, 2555, 2554"
sgG2,3,8,5,DOID:0060041,0.0018832714547804,0.0004708178636951,"2560, 2562, 2566, 2555, 2554"
sgG2,31,36,9,DOID:14330,0.0035054054917859,0.0014605856215774,"351, 4915, 4734, 6531, 2066, 6622, 348, 2896, 4900"
sgG2,31,36,6,DOID:12858,0.0093333739355017,0.0052588896650459,"6531, 1020, 2597, 6009, 6515, 4133"
sgG2,31,36,10,DOID:3312,0.0093333739355017,0.0054444681290426,"4915, 6531, 2066, 6009, 4684, 348, 4916, 176, 56899, 8774"
sgG2,19,59,14,DOID:12849,0.0098205955526166,0.0014623785752631,"2903, 2904, 22871, 2906, 9378, 57502, 5728, 4897, 491, 6326, 6505, 54413, 8831, 3751"
sgG2,19,59,14,DOID:0060041,0.0098205955526166,0.0016367659254361,"2903, 2904, 22871, 2906, 9378, 57502, 5728, 4897, 491, 6326, 6505, 54413, 8831, 3751"
sgG2,3,8,6,DOID:5419,0.0167593330389667,0.0055864443463222,"2560, 2562, 2561, 2566, 2555, 2554"
sgG2,3,8,4,DOID:3312,0.0199479910692015,0.0083116629455006,"2560, 2561, 2566, 2555"
sgG2,31,36,16,DOID:5419,0.0201581837493402,0.0134387891662268,"4915, 4734, 6531, 2066, 6622, 1020, 2597, 4684, 348, 2896, 4916, 149111, 176, 56899, 4900, 4133"
sgG2,19,59,11,DOID:1059,0.0301759757902163,0.007543993947554,"1741, 2903, 2904, 2902, 9378, 57502, 5728, 1501, 6326, 54413, 8831"
sgG2,31,36,5,DOID:9255,0.0314609127291796,0.0235956845468847,"351, 5663, 348, 2896, 6272"
sgG2,19,59,13,DOID:1826,0.0396459094537677,0.0132153031512559,"9863, 1740, 3736, 2903, 2904, 2902, 4842, 9378, 3737, 6326, 6505, 8831, 3751"
sgG2,19,59,23,DOID:5419,0.0493847461641442,0.0205769775683934,"9863, 1742, 1741, 9228, 26037, 1739, 2903, 2904, 2905, 2906, 2902, 4842, 9378, 57502, 57555, 1128, 1501, 81832, 2894, 6326, 6505, 8831, 266727"
sgG2,17,30,15,DOID:5419,0.0522195352738117,0.0043516279394843,"2891, 2892, 9463, 1947, 2917, 2893, 1948, 23705, 11178, 2898, 2913, 2897, 23426, 8452, 9783"
sgG2,30,26,5,DOID:9255,0.0703783436864086,0.0058648619738673,"273, 6455, 1785, 5530, 5533"
sgG2,11,45,10,DOID:12849,0.0776191993240816,0.0119875684803539,"5747, 22941, 6714, 85358, 1009, 9456, 2571, 6792, 26960, 84152"
sgG2,11,45,10,DOID:0060041,0.0776191993240816,0.0129365332206803,"5747, 22941, 6714, 85358, 1009, 9456, 2571, 6792, 26960, 84152"
sgG2,17,30,8,DOID:3312,0.099571251956641,0.0165952086594402,"2917, 1948, 23705, 11178, 2898, 2913, 2897, 23426"
sgG2,12,33,9,DOID:1826,0.114297753979273,0.009524812831606,"7249, 53616, 7533, 3798, 6853, 7532, 3781, 6854, 9211"
sgG2,25,36,5,DOID:12858,0.150831030267153,0.0235956845468847,"2475, 207, 2932, 5599, 3710"
sgG2,25,36,12,DOID:10652,0.150831030267153,0.0251385050445255,"2475, 207, 6198, 2280, 2932, 1499, 5599, 7415, 10243, 3708, 9223, 1996"
sgG2,8,32,7,DOID:12849,0.237118490445234,0.0374818856679182,"3800, 7248, 23191, 2332, 1977, 148281, 6134"
sgG2,8,32,7,DOID:0060041,0.237118490445234,0.0395197484075389,"3800, 7248, 23191, 2332, 1977, 148281, 6134"
sgG2,32,18,4,DOID:10763,0.302427174822479,0.0425835790418361,"6774, 1131, 150, 8851"
sgG2,21,41,5,DOID:9255,0.426884566940421,0.0393221118968503,"6616, 6804, 112476, 6857, 112755"
sgG2,14,27,5,DOID:10763,0.587661415682945,0.0489717846402454,"387, 396, 6093, 388, 5879"
sgG5,70,21,8,DOID:2377,8.08679601612646e-05,6.73899668010538e-06,"351, 4915, 6622, 1509, 5864, 2597, 4684, 348"
sgG5,26,8,6,DOID:1826,0.0005925563283477,4.93796940289782e-05,"2562, 2561, 10564, 2566, 2555, 2554"
